Date,Hour,A2FCC,A2FST,GHIST,JCC,JCT,JST,KCT,KST
01/01/2019,0,1913.226,0,0,11261.784,0,1163.8,845.3,2455.4
01/01/2019,1,1329,0,0,10616.1,0,1136.4,366.589,2570.7
01/01/2019,2,1321.2,0,0,10216.57,0,1146.7,344,2550
01/01/2019,3,1332.7,0,0,9990.33,0,1148.7,340.3,2537.6
01/01/2019,4,1322.9,0,0,9817.2,0,1151.3,339.2,2545.5
01/01/2019,5,1607.358,0,0,10126.32,0,1153.5,344.9,2675.7
01/01/2019,6,3180.05,0,0,10939,0,1157.1,349.6,2600.8
01/01/2019,7,4342.384,0,0,11308.825,0,1153.9,347.8,2424.4
01/01/2019,8,4968.704,0,0,12434,0,1157,368.1,2260.3
01/01/2019,9,5796.8,0,0,12771,0,1160.1,366.4,2264.1
01/01/2019,10,6541.8,0,0,13750.655,0,1161.5,367.3,2125.5
01/01/2019,11,6653.8,0,0,14014,0,1161.6,368.6,2207.8
01/01/2019,12,6638.3,0,0,14037.69,0,1163.9,378.5,2258.1
01/01/2019,13,6198.6,0,0,15066.4,0,1167,383.7,2216.3
01/01/2019,14,6068.3,0,0,15356.81,0,1164.996,391.8,2239.3
01/01/2019,15,6607.9,0,0,15447.7,0,1159.6,398.1,2388
01/01/2019,16,7458.2,0,0,15878.3,0,1151.7,532.104,2654.4
01/01/2019,17,8184.6,0,0,16598.9,0,1147.7,786.38,3451.5
01/01/2019,18,9141.3,0,0,17641.2,0,1142.6,415.8,3778.5
01/01/2019,19,8810,0,0,16705.2,0,1139.8,418.1,3590.8
01/01/2019,20,8887.1,0,0,16526.6,0,1142.2,412.7,3210.9
01/01/2019,21,7741.9,0,0,16437.985,0,1146.9,408.4,2690
01/01/2019,22,4313.952,0,0,15469.1,0,1140.4,405,2511.9
01/01/2019,23,2866.602,0,0,14184.055,0,1139,406.7,2138.3
01/02/2019,0,2755.7,0,0,14113.3,0,1141.7,402.3,2329.3
01/02/2019,1,3047.72,0,0,14132,0,1139.1,406.3,2321.4
01/02/2019,2,3117.7,0,0,14157.6,0,1141.4,395.7,2324.1
01/02/2019,3,3663.454,0,0,14321.88,0,1140.1,397.9,2326.5
01/02/2019,4,4638.14,0,0,15115.4,0,1137.3,401.1,2328.3
01/02/2019,5,7135.787,0,0,15472.5,0,1131.7,416.6,2329
01/02/2019,6,10803.845,0,0,16524.2,0,1127.3,444.1,2352.5
01/02/2019,7,14490.46,0,0,18006.1,0,1126.3,456.1,2930
01/02/2019,8,15337.7,0,0,19267.1,0,1120.7,467.3,2938.5
01/02/2019,9,15034.7,0,0,17738.1,0,1101.2,462,2932.7
01/02/2019,10,15155.5,0,0,16207.923,0,1114.2,462.4,2559.3
01/02/2019,11,13052.7,0,0,15665.8,0,1109.6,557.031,2521.1
01/02/2019,12,13242.4,0,0,15576.9,133.4,1110.8,1058,2512.2
01/02/2019,13,14325.1,0,0,15854.8,0,1109.2,1059.5,2518.7
01/02/2019,14,15527.496,0,0,17815.28,133.4,1105.8,1062.3,2538.8
01/02/2019,15,15890.9,0,0,19475.9,0,1104.4,1063.9,2591
01/02/2019,16,17624,0,0,19643.3,133.342,1101.1,1203.406,3276.7
01/02/2019,17,18127.9,0,0,20713.9,963.078,1136.3,1736.716,4782.9
01/02/2019,18,18305.8,0,0,19679.9,1111.386,1118.1,2088.532,4996
01/02/2019,19,18258.2,0,0,19002,10.368,1096.3,2197,4029.3
01/02/2019,20,15852.3,0,0,18264.1,91.84,1097.4,1048.6,2910.8
01/02/2019,21,13505.447,0,0,16457.567,0,1098.1,1023.9,2415.3
01/02/2019,22,7352.955,0,0,17267,0,1094.6,431.87,2399.4
01/02/2019,23,4176.706,0,0,15996.2,0,1097.1,422.2,2274.1
01/03/2019,0,2608.6,0,0,16159.1,0,1099.3,416.6,2095.2
01/03/2019,1,1910.3,0,0,15857.9,0,1096.4,414.6,2137.3
01/03/2019,2,1915.2,0,0,15658.4,0,1183.43,409,2122.9
01/03/2019,3,2512.72,0,0,15004.4,0,1294.2,407.2,2158.5
01/03/2019,4,4963.142,0,0,14496.67,0,1361.2,406,2179.1
01/03/2019,5,8502.325,0,0,14566.9,0,1230.65,410.7,2551.2
01/03/2019,6,10660.8,0,0,16107.5,0,1099.7,413.8,2920.3
01/03/2019,7,13171.233,0,0,17191.6,0,1111.7,423.4,3261.4
01/03/2019,8,14814.2,0,0,17796.1,0,1115.8,430.5,3235.7
01/03/2019,9,15655.7,0,0,17990.5,0,1115.7,431.2,3063.1
01/03/2019,10,15727.9,0,0,16702.8,0,1114.5,431.7,3092.2
01/03/2019,11,15212.1,0,0,16379.6,0,1113.4,428.5,2913.8
01/03/2019,12,14098,0,0,16386.3,0,1120.2,428.5,2984.2
01/03/2019,13,13526.5,0,0,16377.4,0,1121.8,428.3,2992.3
01/03/2019,14,13295.9,0,0,16452.6,0,1109.4,518.225,3279.2
01/03/2019,15,13239.6,0,0,16473.6,0,1099.5,1026.7,3503.6
01/03/2019,16,15006.2,0,0,18721.4,0,1098.1,1181.45,4832.2
01/03/2019,17,14708.3,0,0,19957.8,0,1097.3,2711.7,5528.1
01/03/2019,18,15022.8,0,0,20171.7,0,1354.4,2280.825,5505.5
01/03/2019,19,14758.6,0,0,19109.8,0,1370.9,2142.947,5498.6
01/03/2019,20,14001.7,0,0,18733.4,0,1313.856,1096.225,5391.2
01/03/2019,21,11979.083,0,0,17563.6,0,1410.3,1010.4,4286.9
01/03/2019,22,8476.137,0,0,15716.429,0,1439,426.92,3447.3
01/03/2019,23,6124.897,0,0,13505.09,0,1402.1,427.2,2741.1
01/04/2019,0,4925.2,0,0,12571.6,0,1404.6,431.3,1446.9
01/04/2019,1,4350,0,0,12653.1,0,1428.5,420.8,1115.1
01/04/2019,2,3798.3,0,0,12646.8,0,1444.2,412.9,1114.8
01/04/2019,3,3868,0,0,12888.2,0,1443.3,410.7,1116.6
01/04/2019,4,4226.8,0,0,13677.7,0,1609.3,417.7,1208.8
01/04/2019,5,6083.457,0,0,14481.705,0,1620.8,445.1,1227.9
01/04/2019,6,9369.85,0,0,16474.8,0,1632.2,463.9,1579.2
01/04/2019,7,11332.6,0,0,17001,0,1796.9,475.5,1917.7
01/04/2019,8,12282,0,0,17966.9,0,2155.3,471.1,1897.7
01/04/2019,9,12668.3,0,0,16750.7,0,2089.1,558.206,1892.2
01/04/2019,10,12593.4,0,0,16221.4,0,2099.7,1044.1,1520.4
01/04/2019,11,11750,0,0,16981.7,0,2092.5,1037.4,1325.8
01/04/2019,12,9831.8,0,0,16915.784,0,2082.9,1034.5,1778.4
01/04/2019,13,9652.772,0,0,17060,0,2089.7,1033.8,1795.3
01/04/2019,14,10745.3,0,0,17263,0,2086.4,1037.4,1791.6
01/04/2019,15,13211.6,0,0,17614,0,2063.8,1039.5,1788.5
01/04/2019,16,14040.5,0,0,18620.4,0,2068.4,1112.3,1898.5
01/04/2019,17,13834.8,0,0,19999.6,0,2637.3,1583.6,1896.8
01/04/2019,18,13560.2,0,0,18492.7,73.55,2722.9,1459.5,1905.2
01/04/2019,19,12109.6,0,0,17706.2,363.584,2693.9,1451.2,1917.5
01/04/2019,20,14001.8,0,0,15714.5,0,2084.9,1049.05,1919.6
01/04/2019,21,11512.048,0,0,14026.9,0,2089.8,997.5,1919.5
01/04/2019,22,8592.601,0,0,14139.6,0,2101.2,411.92,1603.5
01/04/2019,23,5559.926,0,0,12042.984,0,2101.5,403,1282.7
01/05/2019,0,4623.4,0,0,11143.2,0,2100.4,387.1,1259
01/05/2019,1,3857.4,0,0,11381.7,0,2100.8,384.5,1264.1
01/05/2019,2,3891.7,0,0,10962.2,0,2111.2,367.7,1262.5
01/05/2019,3,3926.2,0,0,10726.4,0,2094.4,365.7,1265.7
01/05/2019,4,4091.296,0,0,11027.77,0,2085.7,361.9,1266.2
01/05/2019,5,4897.9,0,0,11540.49,0,2085.9,370.8,1262.3
01/05/2019,6,5995.816,0,0,13225.1,0,2085.6,404.2,1266.1
01/05/2019,7,8023.031,0,0,13455.9,0,2078.3,407.1,1271.6
01/05/2019,8,10343.9,0,0,13998.1,0,2268.9,410.5,1284.9
01/05/2019,9,10993.8,0,0,15062.4,0,2191.8,521.701,1487.8
01/05/2019,10,10902.5,0,0,15094.1,0,2258.3,1002.2,1357.6
01/05/2019,11,10723.1,0,0,15331.4,0,2060.8,1005.5,1621.4
01/05/2019,12,10898.2,0,0,16296.3,0,2079.9,1009.8,1896.4
01/05/2019,13,10790.1,0,0,15069.9,0,2074.5,1022.3,1916.7
01/05/2019,14,10764.695,0,0,14911.1,0,2092.1,1022.1,1909.7
01/05/2019,15,10313.3,0,0,14393.5,0,2427.7,1025.6,1908.1
01/05/2019,16,11629.8,0,0,13994.1,0,3118.4,1210.749,1907.9
01/05/2019,17,11722.3,0,0,14272.9,0,4062.7,2191.995,1907.1
01/05/2019,18,12174.5,0,0,14590.1,0,4110,1524.496,1905
01/05/2019,19,9338.5,0,0,15696.6,0,4685,1045.4,1901.8
01/05/2019,20,9485.8,0,0,14589.7,0,4368.3,1017,1790.7
01/05/2019,21,6190.178,0,0,14663.7,0,2806.7,994.1,1426.6
01/05/2019,22,5596.05,0,0,14098.94,0,2086.8,421.08,1263.3
01/05/2019,23,3381.7,0,0,11738.568,0,2086.3,411.3,1266
01/06/2019,0,1500.052,0,0,10400.1,0,2090.9,400.9,1055.5
01/06/2019,1,1347.9,0,0,9857.1,0,2089.5,386.9,1067.2
01/06/2019,2,1348.5,0,0,9989.5,0,2099.9,385.2,968.4
01/06/2019,3,1430.32,0,0,9647.1,0,2103.8,388.3,975.9
01/06/2019,4,2271.654,0,0,9670.396,0,2112.2,389.7,975.1
01/06/2019,5,3678.9,0,0,10578.3,0,2121.1,386.7,968.7
01/06/2019,6,4218.8,0,0,10689.84,0,2083.4,395.9,973.1
01/06/2019,7,3999,0,0,12445.4,0,2107.3,389.5,975.8
01/06/2019,8,4245.4,0,0,14606.6,0,1988.115,388.1,1002.5
01/06/2019,9,4875.01,0,0,15235.3,0,1247.4,409,1075.3
01/06/2019,10,5094.1,0,0,16252.7,0,1110,406.4,1180.6
01/06/2019,11,5657.1,0,0,15769.8,0,1122.5,759.54,1087.15
01/06/2019,12,6139.1,0,0,14025.9,0,1121.3,504.394,1100.1
01/06/2019,13,6099.5,0,0,13065.6,0,1125.1,413,1140.2
01/06/2019,14,5457.388,0,0,13323.308,0,1123.4,540.821,1175.7
01/06/2019,15,5999.7,0,0,13899.2,0,1118.4,1020.9,1319.7
01/06/2019,16,7066.1,0,0,15601.5,0,1116.7,1072.05,1539.7
01/06/2019,17,7495.7,0,0,17719.6,0,1108.2,1470.7,2009.2
01/06/2019,18,8085.4,0,0,18420.8,0,1112.3,1080.9,2065.6
01/06/2019,19,7479.5,0,0,17957.3,0,1108.3,1060.2,1751.8
01/06/2019,20,8184,0,0,17437.9,0,1105.3,1068.1,1569.9
01/06/2019,21,7555.329,0,0,18177.8,0,1155.4,1059.7,1586
01/06/2019,22,7629.092,0,0,15869.6,0,1093,478.74,1476.2
01/06/2019,23,6183.39,0,0,14522.8,0,1221.545,475.1,1266.9
01/07/2019,0,5470.292,0,0,14045.2,0,1328.4,476.5,1398.35
01/07/2019,1,5359.8,0,0,13862.6,0,1323.5,476.9,1700.7
01/07/2019,2,5571,0,0,13379.2,0,1320.9,456.4,1734.7
01/07/2019,3,5811.884,0,0,13579.6,0,1383.1,454.6,1754.3
01/07/2019,4,7076.447,0,0,14134.8,0,1597.8,453.5,1758.4
01/07/2019,5,11209.536,0,0,14796,0,1538.6,480.9,1823.8
01/07/2019,6,15900.761,0,0,17442.1,0,1520.1,569.104,2220.3
01/07/2019,7,17306.6,0,0,17451.2,0,1501.9,1138.3,2257.7
01/07/2019,8,17078.4,0,0,17906.6,0,1574.4,1150.1,2555.9
01/07/2019,9,16849.8,0,0,16729.7,0,2185,1147.8,3410.5
01/07/2019,10,16552.5,0,0,16852.3,0,2476.9,1125.4,3108.4
01/07/2019,11,16386.2,0,0,17297,0,2206.4,515.69,3110.4
01/07/2019,12,14654.8,0,0,17046.9,0,2197.8,612.659,2939.5
01/07/2019,13,16514.4,188.958,0,17131.4,0,2218.6,1119.1,2895.8
01/07/2019,14,17285.6,68.661,0,17512.5,0,2219.1,1123.1,2806.5
01/07/2019,15,15460.5,260.464,0,18462.7,0,2367.8,1164.248,3133.4
01/07/2019,16,16118.5,318.82,0,18354.6,0,2566.5,1548,4269
01/07/2019,17,16959.8,116.172,0,18482.3,0,3124.5,1897.1,5474.8
01/07/2019,18,18141.2,501.8,0,18571.3,0,2966.2,1968.7,5566.3
01/07/2019,19,17607.7,661.9,0,18359.2,0,2519.1,2164.1,5253.6
01/07/2019,20,16963.6,586.9,0,17804.1,0,2558.2,1702.1,5185.3
01/07/2019,21,13490.031,631.1,0,16898.2,0,2377.4,1503.1,3912.8
01/07/2019,22,8657.136,631.1,0,16032.5,0,2256,466.384,2792.3
01/07/2019,23,6351.484,658.5,0,14982.9,0,2277,453.4,2487.5
01/08/2019,0,5348.5,664.7,0,14484.4,0,2281.8,442.5,1318
01/08/2019,1,4554.6,667.1,0,13648.2,0,2283.4,420.6,588.875
01/08/2019,2,4509.9,793.3,0,13323,0,2278.1,417.7,481.8
01/08/2019,3,4612.716,992,0,13610.6,0,2276.2,404.9,484.1
01/08/2019,4,6462,1006.7,0,13319.7,0,2276.1,398.4,493.3
01/08/2019,5,8148.264,1126,0,13148.8,0,2274.4,422.3,1060.8
01/08/2019,6,11791.6,1822.5,0,13650.8,0,2271.7,424.5,1478.1
01/08/2019,7,14978.3,2019,0,17026.3,0,1950.652,423.1,1566.7
01/08/2019,8,15487,1953.8,0,18322.3,0,1363.3,421,1768.1
01/08/2019,9,16240.5,1962.9,0,17536.4,0,1068.9,411,1761.6
01/08/2019,10,16987.2,1987.8,0,15470.9,0,1082.6,412.2,1843.3
01/08/2019,11,16774.7,1961.6,0,16745.6,0,1087.2,400,1886
01/08/2019,12,16598.1,1958,0,17514.3,0,1087.8,398.4,1894.4
01/08/2019,13,16125.5,1901,0,17039.8,0,1219.041,499.021,1746.7
01/08/2019,14,16270.2,1960.1,0,16948.2,0,1383.2,1008.1,1795.4
01/08/2019,15,15720.9,1952.5,0,17507.3,0,1350.4,1024.75,1558
01/08/2019,16,16071.6,1947,0,16692.2,0,1347.5,1501.15,1878.4
01/08/2019,17,16365.6,1984.3,0,17876.4,0,1483.8,2514.9,1885.4
01/08/2019,18,16897.5,1948.2,0,17620.6,0,1356,2041.91,1905.5
01/08/2019,19,16666.1,1935.6,0,17173.7,0,1357.7,1444.5,1888.8
01/08/2019,20,15361.3,1924.9,0,16200.5,0,1351.5,1061.2,1888.7
01/08/2019,21,9526.884,1925.3,0,15505.4,0,1352.5,1011.6,1885.1
01/08/2019,22,7686.12,1919,0,14314.6,0,1392.5,416.16,1668.3
01/08/2019,23,6204.84,1918.2,0,13714.3,0,1407.68,381.2,1296.4
01/09/2019,0,5177.9,1917.4,0,12994.4,0,1528.8,365.3,1246.2
01/09/2019,1,4592.6,1953,0,13359.2,0,1466.4,357.3,1045.4
01/09/2019,2,4421.2,1869.4,0,13528.7,0,1446,358.1,1046.8
01/09/2019,3,4909.9,1910.3,0,13504,0,1458.2,356.4,1046.6
01/09/2019,4,6511.473,1903.7,0,13278.8,0,1493.3,363.4,1057.8
01/09/2019,5,10585.357,1900.9,0,13145.1,0,1477.6,378.9,1171.2
01/09/2019,6,15175.445,1903.5,0,14623.3,0,1497.4,414.763,1321.4
01/09/2019,7,16618.7,1994.5,0,16823.5,0,2214.5,874.6,1820.2
01/09/2019,8,17190.4,1961.7,0,15498.5,0,2267.9,469.141,1900.8
01/09/2019,9,16630.5,1932.1,0,15313.1,0,2168.1,440,1699.1
01/09/2019,10,16372,1939.6,0,14868,0,2156.9,445.8,1345
01/09/2019,11,16536.7,1942,0,14738.8,0,2174.9,446.2,1321.8
01/09/2019,12,15001.1,1909.6,0,14975.9,0,2169.2,444,1270.4
01/09/2019,13,16724.3,1910.7,0,14855.325,0,2149.1,544.16,1238.2
01/09/2019,14,16134.2,1909.2,0,14874.8,0,2153.5,1056.6,1302.025
01/09/2019,15,16366.6,1913.4,0,15387,0,2144,1081.45,1465.1
01/09/2019,16,16112.8,1939.2,0,16676.7,0,2209,1566.65,1905.4
01/09/2019,17,16553.3,2812,0,17827.7,0,2777.9,2363.2,1901.9
01/09/2019,18,17454.1,3155.1,0,17726.2,277.6,2889.6,2515.488,1901.2
01/09/2019,19,17815.4,2473.7,0,16588.4,533.8,2395.3,1861.24,1902.7
01/09/2019,20,17963.9,2104.8,0,15819.5,0,2099.2,1101.625,1968.1
01/09/2019,21,13941.42,1962.7,0,15088.4,0,2112.1,1049.7,1894.3
01/09/2019,22,8413.18,1954.8,0,13016.496,0,2110.3,435.28,1520.1
01/09/2019,23,6442.272,1947.9,0,10561.812,0,2095.3,421.2,1226.5
01/10/2019,0,5496.7,1908,0,10381.1,0,2095.8,409.5,1256.8
01/10/2019,1,4943,1941.2,0,10959,0,2098.6,404.5,1131.1
01/10/2019,2,4758,1793.5,0,10173.4,0,2101.6,405.6,1151
01/10/2019,3,5040.2,1939.8,0,9793.02,0,2099.1,409.4,1143.1
01/10/2019,4,5834.152,1919.7,0,11103.3,0,2102.8,413,1141.7
01/10/2019,5,7907.4,1915,0,12410.6,0,2106.8,420.4,1395.2
01/10/2019,6,11021.186,1923.1,0,16283.5,0,2102,446.7,2176.1
01/10/2019,7,13715.2,2014.7,0,16812.7,0,2355.5,489.2,2244.2
01/10/2019,8,14549.1,2251.5,0,16737.7,0,2097.7,490.2,2228.4
01/10/2019,9,14384.2,2091.3,0,16316,0,2094.2,492.1,2443.2
01/10/2019,10,13734.9,1942.2,0,15330.4,0,2089.3,488.8,2743.8
01/10/2019,11,14004.7,1932.6,0.63,16975.6,0,2092,546.595,4013.8
01/10/2019,12,14586,1938.4,0,17063.5,0,2087.4,1106.7,3427.4
01/10/2019,13,14038.8,1941.7,0,16200.1,0,2098,1107.9,3364.3
01/10/2019,14,14366.04,1922.3,0,16878,379.456,2102.1,1104.9,3336.3
01/10/2019,15,16008.716,1933.8,0,17072.3,414.9,2090.6,1199.05,4353.4
01/10/2019,16,17974.8,1930.8,0,17119.3,415,2076.4,1630.175,5725.5
01/10/2019,17,18506.079,1956.3,0,18224.5,735.54,2235.4,2403,5822
01/10/2019,18,19026.65,1945.1,0,18174.5,513.312,2344.1,2306.5,5816.5
01/10/2019,19,18795.1,1958.67,0,17328,423.4,2219.6,1497.7,5816.9
01/10/2019,20,19879.8,1986.08,0,16505.7,423.1,2099.2,1480.9,5814.1
01/10/2019,21,18419.2,1976.4,0,14973.4,408.5,2084.8,1066.075,5806.8
01/10/2019,22,13200.879,2452.2,0,15288.1,6.47,2085.6,457.39,4717.7
01/10/2019,23,8295.258,2588.7,0,13863.6,0,2084.9,450.6,3579.3
01/11/2019,0,8503.5,1988.4,0,12365.319,0,2083,436.9,2844.6
01/11/2019,1,7997.8,2039.5,0,12016.3,0,2083.9,436.4,2504.4
01/11/2019,2,7971.6,2008.8,0,10989.776,0,2081.6,434.9,2402.4
01/11/2019,3,8185.76,2031.1,0,10465.1,0,2081.5,441.4,2402.6
01/11/2019,4,10231.693,2052.7,0,10869,0,2085.7,446.6,2415.2
01/11/2019,5,13593.039,2181,0,10442.3,0,2092.4,461.8,2715.1
01/11/2019,6,16241.495,2371.2,0,11820.8,0,2131.1,612.716,4161.6
01/11/2019,7,18110.615,3199.7,0,12829.3,0,2572.8,918.5,5420.8
01/11/2019,8,20235.324,4821.6,0,12151.475,0,2092.7,919.1,5186.1
01/11/2019,9,19812.618,5811.4,0,12443.5,0,2120.4,525.342,5191.1
01/11/2019,10,20351.3,3828.1,0,13185.975,0,2109.5,1488.3,4474
01/11/2019,11,20881.1,3083.3,0,12909.2,0,2120.5,1504.6,3658.2
01/11/2019,12,20594.5,2701.9,0,11975.3,0,2121.1,1509.9,3186.3
01/11/2019,13,20559.5,2433.8,0,11768.7,0,2088.2,1504.2,3193.6
01/11/2019,14,20508.8,2496,0,12736,0,2106.8,1499.9,3310.9
01/11/2019,15,22768.907,2474.6,0,12604.26,0,2125.5,1629.686,4066.5
01/11/2019,16,24298.9,2535.9,0,12417.7,0,2131,2623.945,5535.1
01/11/2019,17,26452.2,2989.3,0,12970.075,0,2131.8,3732.2,5766.4
01/11/2019,18,26847.7,3049.8,0,13497.525,0,2132,3235.44,5767.2
01/11/2019,19,25981.8,3028.8,0,13326.8,0,2109.6,3201.8,5775
01/11/2019,20,23926.8,2988.2,0,14000.815,0,2102.1,2345.1,5773.1
01/11/2019,21,21045.55,3304,0,13197.3,0,2093.5,1512.92,5771.7
01/11/2019,22,17393.766,2958,0,11634.025,0,2089.3,491.878,5128.1
01/11/2019,23,14881.356,2352.6,0,10876.2,0,2090,481.766,4335.1
01/12/2019,0,10982.945,3212.5,0,10698.3,0,2090.9,474.6,3102.5
01/12/2019,1,10048.4,4142.9,0,10770.5,0,2092.6,465,2758.6
01/12/2019,2,9908,2847.4,0,9872.66,0,2095.1,465.7,2751.2
01/12/2019,3,9475.08,2403.4,0,11329.8,0,2095,470.2,2748.3
01/12/2019,4,9987.36,2408.7,0,12483.144,0,2093.8,468,2751.4
01/12/2019,5,12126.9,2398.7,0,13669.5,0,2055.5,476.3,2962.7
01/12/2019,6,13461.4,2956.4,0,14636.7,0,1276.079,495.9,3167.8
01/12/2019,7,16178.33,3130,0,16045.9,0,1083.2,490.9,3160
01/12/2019,8,17697.7,4079.8,0,14948.7,0,1080.5,493.8,3886.6
01/12/2019,9,17260.064,5711,0,15069.4,0,1089.1,596.585,3527.8
01/12/2019,10,15505,5215.7,0,15780.9,0,1135.2,1500.3,2892.1
01/12/2019,11,15652.3,2782.2,0,15632.8,0,1110.8,1512.3,2943.9
01/12/2019,12,15586.5,2677.3,0,16108.595,0,1111.8,1504.5,2845.1
01/12/2019,13,14364.9,2691.3,0,14635.9,0,1077.3,1491.8,2773.3
01/12/2019,14,15229.568,2633.2,0,14967.6,0,1081.9,1489.7,2732.2
01/12/2019,15,16670.016,2486,0,14391,0,1077.2,1517.075,2820
01/12/2019,16,18820.5,2575.2,0,14968.2,0,1077,1900.8,4346.8
01/12/2019,17,18745,3303.4,0,16105.4,0,1076,2170.325,5493
01/12/2019,18,19685,3863.9,0,17458.9,0,1073.5,2131.821,5503.2
01/12/2019,19,19369.8,3335.9,0,16990.1,0,1073.4,1919.6,5042.9
01/12/2019,20,19498.7,3443.8,0,16648.2,0,1183.364,1894.4,4205.4
01/12/2019,21,19146.2,2510.4,0,15849.8,0,1206,1109.75,3807.3
01/12/2019,22,14711.148,2491.7,0,15734.1,0,1209.1,443.2,4028.2
01/12/2019,23,9620.709,2522.3,0,14778.298,0,1275.7,438.7,3050.7
01/13/2019,0,7868.552,3092.3,0,14419,0,1314.3,438,2768.7
01/13/2019,1,7811.8,3063.5,0,13451.2,0,1305.6,436,2450.8
01/13/2019,2,8349.412,2500.3,0,12941.1,0,1279.759,436.4,2426.3
01/13/2019,3,9158.5,2400,0,12632.9,0,1155.751,438.6,2436.2
01/13/2019,4,10521.16,2393.8,0,12669.4,0,1307.7,444.2,2421.6
01/13/2019,5,11753.4,2505.3,0,12953.9,0,1303.3,446.6,2466.8
01/13/2019,6,13442.814,2513.6,0,14211.8,0,1301,454.9,2951
01/13/2019,7,15059.3,2380.9,0,14661.3,0,1270.8,454.1,3323
01/13/2019,8,16787.8,2384.3,0,14421.6,0,1289.3,456.9,3526
01/13/2019,9,17730.4,2378.6,0,15394.8,0,1288.3,488.575,3620.3
01/13/2019,10,17946.6,2422.8,0,15375.8,0,1306.9,861,3033.7
01/13/2019,11,17851.9,2415.6,0,15092.3,0,1284.9,877.8,2608.1
01/13/2019,12,17778.9,2379.4,0,15786.2,0,1283,870.9,2889.5
01/13/2019,13,17388.6,2425.2,0,16133.5,0,1299.6,868.6,2923.7
01/13/2019,14,17459.424,2427.9,0,15357.7,0,1259.9,866.9,3157.2
01/13/2019,15,19291.624,3117.3,0,16210.2,0,1262.9,959.06,4019.5
01/13/2019,16,21277.7,5356.3,0,17713.9,0,1270.7,1604.46,5145.3
01/13/2019,17,21065.5,6392.9,0,18533.5,0,1272.4,2495.49,5651.2
01/13/2019,18,21256.3,6340.3,0,18706.6,0,1264,2356.892,5656.3
01/13/2019,19,21853.5,6670.4,0,17376.6,0,1400.3,1948.2,5655.2
01/13/2019,20,21763.8,6529.6,0,16668.5,0,1666.3,1686.065,5439.5
01/13/2019,21,20977.3,4574.5,0,15651.7,0,1892.1,1095.7,4551.475
01/13/2019,22,17512.072,3687.8,0,15627.5,0,2033.1,470.44,3665.8
01/13/2019,23,15253.435,2613,0,14927.6,0,2062.4,462.3,3400.4
01/14/2019,0,14573.8,2425.6,0,14730.9,0,2083.9,454.4,2741.9
01/14/2019,1,13288.8,2401.2,0,14537.2,0,2092.2,446.8,2471.5
01/14/2019,2,14115.5,2432,0,14404.4,0,2099.3,448,2482.5
01/14/2019,3,15445.4,3681.8,0,14568.6,0,2096.9,446.1,2517.3
01/14/2019,4,16794.435,4530.5,0,14766.1,0,2072.8,448,2593.8
01/14/2019,5,18253.228,4947.2,0,18911.5,0,2113.5,550.425,3233.8
01/14/2019,6,19912.1,6160.4,0,19652.6,0,2146.9,1033.1,3766.4
01/14/2019,7,21606.7,6928.9,0,19422.3,994.378,2951.5,1139.093,4590.6
01/14/2019,8,21643.2,7024.7,0,19214.3,296.14,2487.2,1655.7,4119.3
01/14/2019,9,21980.2,6894,0,19196,33.99,2664.8,1796.779,4477.4
01/14/2019,10,21770.36,5541.5,0,18398.9,1432.282,2508.8,2357.535,3389
01/14/2019,11,21806.7,4528.9,0,19097.3,339.568,2230.7,1651.022,2758.1
01/14/2019,12,20857.05,3856,0,17972.5,0,2149.2,1914.6,2700.5
01/14/2019,13,20611.45,3331.1,0,16658.3,0,3616.5,1521.925,2715.35
01/14/2019,14,20536.68,3227.9,0,16766.2,0,3899.9,1486.3,2616.7
01/14/2019,15,22001.105,4258.8,0,16433.7,0,2633.5,1481.6,2812.5
01/14/2019,16,24238,5738.4,0,16529.8,0,2741.9,1528.15,3822.6
01/14/2019,17,24648.6,7048.7,0,16279,0,3554.6,2151.473,4993.3
01/14/2019,18,24906.1,7045.1,0,16166.5,0,4102.8,2156.68,4547.2
01/14/2019,19,24946.7,7025.5,0,17246.7,0,4026.6,1914.7,4359.1
01/14/2019,20,24472.2,6853.2,0,16613.4,0,3812,1897.3,4367.2
01/14/2019,21,22826.593,5877.2,0,15632.7,0,2408,1122.45,4512.3
01/14/2019,22,19030.926,4028.7,0,15275,0,2080.4,463.93,3847.4
01/14/2019,23,15069.227,3596.7,0,14363.3,0,2091.4,452.7,3286.3
01/15/2019,0,13321.83,6309.5,0,14537.2,0,2590.3,441.4,2878.5
01/15/2019,1,11898.5,6186.3,0,14292.8,0,2146.6,438,2453.8
01/15/2019,2,11825.3,4482.8,0,14266.3,0,2081,439.4,2442
01/15/2019,3,12014.8,2877.2,0,14528,0,2263,437.7,2507.2
01/15/2019,4,12262.436,4465.1,0,14541.3,0,2187.1,443.7,2546.7
01/15/2019,5,13029.1,6439.8,0,14929.6,0,2454.9,451,2787.6
01/15/2019,6,14216.34,6951.1,0,15370.9,0,3382.9,813.86,3868.4
01/15/2019,7,16012.9,6996.5,0,15533.2,0,4256.7,692.922,4104
01/15/2019,8,15843.2,6547.8,0,15431.6,0,4222.1,485.3,4229.4
01/15/2019,9,15926.1,6572,0,16694.1,0,3820.1,479.9,4460.5
01/15/2019,10,15965,6807.1,0,18129,0,2635.4,469.6,4151.5
