"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"11/04/2019 00:00:00","EST","CAPITL",61757,754,179,0,92,-151
"11/04/2019 00:00:00","EST","CENTRL",61754,975,1456,0,108,-1109
"11/04/2019 00:00:00","EST","DUNWOD",61760,118,189,137,4,-67
"11/04/2019 00:00:00","EST","GENESE",61753,616,196,0,32,-5
"11/04/2019 00:00:00","EST","HUD VL",61758,550,140,154,46,-93
"11/04/2019 00:00:00","EST","LONGIL",61762,78,1422,0,282,-55
"11/04/2019 00:00:00","EST","MHK VL",61756,378,183,0,10,-85
"11/04/2019 00:00:00","EST","MILLWD",61759,142,45,25,10,-58
"11/04/2019 00:00:00","EST","N.Y.C.",61761,1694,1721,747,59,-47
"11/04/2019 00:00:00","EST","NORTH",61755,85,361,0,22,-147
"11/04/2019 00:00:00","EST","WEST",61752,773,583,0,324,-4
"11/04/2019 01:00:00","EST","CAPITL",61757,727,182,0,113,-65
"11/04/2019 01:00:00","EST","CENTRL",61754,925,1453,0,118,-1181
"11/04/2019 01:00:00","EST","DUNWOD",61760,118,186,126,19,-58
"11/04/2019 01:00:00","EST","GENESE",61753,586,198,0,19,-11
"11/04/2019 01:00:00","EST","HUD VL",61758,528,136,144,75,-50
"11/04/2019 01:00:00","EST","LONGIL",61762,51,1421,0,185,-55
"11/04/2019 01:00:00","EST","MHK VL",61756,363,181,0,26,-66
"11/04/2019 01:00:00","EST","MILLWD",61759,146,45,23,25,-45
"11/04/2019 01:00:00","EST","N.Y.C.",61761,1631,1720,633,66,-50
"11/04/2019 01:00:00","EST","NORTH",61755,83,362,0,20,-150
"11/04/2019 01:00:00","EST","WEST",61752,739,587,0,244,-6
"11/04/2019 02:00:00","EST","CAPITL",61757,712,179,0,97,-97
"11/04/2019 02:00:00","EST","CENTRL",61754,909,1450,0,108,-1176
"11/04/2019 02:00:00","EST","DUNWOD",61760,115,180,125,17,-49
"11/04/2019 02:00:00","EST","GENESE",61753,578,196,0,18,-20
"11/04/2019 02:00:00","EST","HUD VL",61758,524,134,143,65,-44
"11/04/2019 02:00:00","EST","LONGIL",61762,50,1420,0,187,-55
"11/04/2019 02:00:00","EST","MHK VL",61756,358,180,0,16,-60
"11/04/2019 02:00:00","EST","MILLWD",61759,137,44,24,17,-38
"11/04/2019 02:00:00","EST","N.Y.C.",61761,1596,1698,612,50,-43
"11/04/2019 02:00:00","EST","NORTH",61755,83,359,0,20,-144
"11/04/2019 02:00:00","EST","WEST",61752,723,587,0,206,-15
"11/04/2019 03:00:00","EST","CAPITL",61757,710,177,0,112,-20
"11/04/2019 03:00:00","EST","CENTRL",61754,930,1456,0,96,-1180
"11/04/2019 03:00:00","EST","DUNWOD",61760,116,178,121,24,-49
"11/04/2019 03:00:00","EST","GENESE",61753,584,199,0,9,-11
"11/04/2019 03:00:00","EST","HUD VL",61758,526,134,143,59,-6
"11/04/2019 03:00:00","EST","LONGIL",61762,50,1420,0,150,-55
"11/04/2019 03:00:00","EST","MHK VL",61756,364,183,0,16,-60
"11/04/2019 03:00:00","EST","MILLWD",61759,151,44,23,24,0
"11/04/2019 03:00:00","EST","N.Y.C.",61761,1592,1713,556,65,-43
"11/04/2019 03:00:00","EST","NORTH",61755,81,362,0,20,-151
"11/04/2019 03:00:00","EST","WEST",61752,713,579,0,168,0
"11/04/2019 04:00:00","EST","CAPITL",61757,734,182,0,67,-55
"11/04/2019 04:00:00","EST","CENTRL",61754,964,1470,0,94,-1178
"11/04/2019 04:00:00","EST","DUNWOD",61760,114,180,124,54,-52
"11/04/2019 04:00:00","EST","GENESE",61753,603,207,0,18,-30
"11/04/2019 04:00:00","EST","HUD VL",61758,547,137,145,36,-15
"11/04/2019 04:00:00","EST","LONGIL",61762,51,1420,0,110,-71
"11/04/2019 04:00:00","EST","MHK VL",61756,383,185,0,30,-60
"11/04/2019 04:00:00","EST","MILLWD",61759,106,44,24,10,0
"11/04/2019 04:00:00","EST","N.Y.C.",61761,1650,1675,573,45,-84
"11/04/2019 04:00:00","EST","NORTH",61755,86,361,0,20,-153
"11/04/2019 04:00:00","EST","WEST",61752,733,589,0,264,0
"11/04/2019 05:00:00","EST","CAPITL",61757,809,194,0,59,-174
"11/04/2019 05:00:00","EST","CENTRL",61754,1038,1498,0,89,-1193
"11/04/2019 05:00:00","EST","DUNWOD",61760,123,190,137,79,-54
"11/04/2019 05:00:00","EST","GENESE",61753,656,223,0,2,-68
"11/04/2019 05:00:00","EST","HUD VL",61758,577,143,159,2,-17
"11/04/2019 05:00:00","EST","LONGIL",61762,151,1421,0,245,-73
"11/04/2019 05:00:00","EST","MHK VL",61756,432,200,0,25,-78
"11/04/2019 05:00:00","EST","MILLWD",61759,100,49,26,2,-8
"11/04/2019 05:00:00","EST","N.Y.C.",61761,1810,1689,663,148,-107
"11/04/2019 05:00:00","EST","NORTH",61755,97,371,0,20,-149
"11/04/2019 05:00:00","EST","WEST",61752,801,605,0,381,0
"11/04/2019 06:00:00","EST","CAPITL",61757,948,183,0,70,-158
"11/04/2019 06:00:00","EST","CENTRL",61754,1168,1545,0,136,-1293
"11/04/2019 06:00:00","EST","DUNWOD",61760,140,210,159,104,-125
"11/04/2019 06:00:00","EST","GENESE",61753,754,242,0,54,-131
"11/04/2019 06:00:00","EST","HUD VL",61758,628,155,176,27,-32
"11/04/2019 06:00:00","EST","LONGIL",61762,358,1424,0,350,-175
"11/04/2019 06:00:00","EST","MHK VL",61756,492,225,0,33,-27
"11/04/2019 06:00:00","EST","MILLWD",61759,144,52,30,5,-52
"11/04/2019 06:00:00","EST","N.Y.C.",61761,2079,1702,818,237,-153
"11/04/2019 06:00:00","EST","NORTH",61755,111,385,0,32,-197
"11/04/2019 06:00:00","EST","WEST",61752,891,636,0,545,0
"11/04/2019 07:00:00","EST","CAPITL",61757,1099,94,0,113,-160
"11/04/2019 07:00:00","EST","CENTRL",61754,1242,1572,0,121,-1302
"11/04/2019 07:00:00","EST","DUNWOD",61760,157,239,175,96,-127
"11/04/2019 07:00:00","EST","GENESE",61753,820,259,0,20,-171
"11/04/2019 07:00:00","EST","HUD VL",61758,665,163,184,73,-671
"11/04/2019 07:00:00","EST","LONGIL",61762,482,1431,0,380,-129
"11/04/2019 07:00:00","EST","MHK VL",61756,510,246,0,20,-58
"11/04/2019 07:00:00","EST","MILLWD",61759,184,57,32,32,-35
"11/04/2019 07:00:00","EST","N.Y.C.",61761,2351,1834,975,121,-125
"11/04/2019 07:00:00","EST","NORTH",61755,114,396,0,32,-240
"11/04/2019 07:00:00","EST","WEST",61752,932,671,0,696,0
"11/04/2019 08:00:00","EST","CAPITL",61757,1161,50,0,118,-60
"11/04/2019 08:00:00","EST","CENTRL",61754,1226,1592,0,106,-1289
"11/04/2019 08:00:00","EST","DUNWOD",61760,195,225,177,108,-127
"11/04/2019 08:00:00","EST","GENESE",61753,820,272,0,16,-132
"11/04/2019 08:00:00","EST","HUD VL",61758,697,172,184,84,-679
"11/04/2019 08:00:00","EST","LONGIL",61762,490,1449,0,398,-131
"11/04/2019 08:00:00","EST","MHK VL",61756,507,255,0,17,-107
"11/04/2019 08:00:00","EST","MILLWD",61759,194,60,32,13,-5
"11/04/2019 08:00:00","EST","N.Y.C.",61761,2532,1944,1032,205,-125
"11/04/2019 08:00:00","EST","NORTH",61755,115,395,0,50,-248
"11/04/2019 08:00:00","EST","WEST",61752,928,699,0,638,0
"11/04/2019 09:00:00","EST","CAPITL",61757,1147,55,0,90,-168
"11/04/2019 09:00:00","EST","CENTRL",61754,1217,1595,0,181,-1249
"11/04/2019 09:00:00","EST","DUNWOD",61760,234,187,177,95,-194
