"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"09/26/2019 00:00:00","EDT","CAPITL",61757,823,199,0,68,-102
"09/26/2019 00:00:00","EDT","CENTRL",61754,915,1440,0,105,-1196
"09/26/2019 00:00:00","EDT","DUNWOD",61760,144,213,152,80,-41
"09/26/2019 00:00:00","EDT","GENESE",61753,657,209,0,29,-46
"09/26/2019 00:00:00","EDT","HUD VL",61758,536,145,144,3,-102
"09/26/2019 00:00:00","EDT","LONGIL",61762,395,1446,0,284,-17
"09/26/2019 00:00:00","EDT","MHK VL",61756,399,183,0,24,-135
"09/26/2019 00:00:00","EDT","MILLWD",61759,132,49,26,3,-42
"09/26/2019 00:00:00","EDT","N.Y.C.",61761,2127,1439,1369,115,-70
"09/26/2019 00:00:00","EDT","NORTH",61755,69,336,0,14,-270
"09/26/2019 00:00:00","EDT","WEST",61752,811,596,0,156,-54
"09/26/2019 01:00:00","EDT","CAPITL",61757,795,196,0,68,-107
"09/26/2019 01:00:00","EDT","CENTRL",61754,867,1439,0,91,-1197
"09/26/2019 01:00:00","EDT","DUNWOD",61760,135,203,140,85,-36
"09/26/2019 01:00:00","EDT","GENESE",61753,621,209,0,14,-46
"09/26/2019 01:00:00","EDT","HUD VL",61758,515,142,135,10,-80
"09/26/2019 01:00:00","EDT","LONGIL",61762,288,1446,0,262,-9
"09/26/2019 01:00:00","EDT","MHK VL",61756,374,181,0,26,-172
"09/26/2019 01:00:00","EDT","MILLWD",61759,134,46,24,8,-37
"09/26/2019 01:00:00","EDT","N.Y.C.",61761,2025,1408,1220,115,-50
"09/26/2019 01:00:00","EDT","NORTH",61755,65,334,0,4,-246
"09/26/2019 01:00:00","EDT","WEST",61752,767,597,0,149,-41
"09/26/2019 02:00:00","EDT","CAPITL",61757,778,196,0,55,-109
"09/26/2019 02:00:00","EDT","CENTRL",61754,833,1433,0,89,-1191
"09/26/2019 02:00:00","EDT","DUNWOD",61760,132,194,137,88,-22
"09/26/2019 02:00:00","EDT","GENESE",61753,599,205,0,25,-40
"09/26/2019 02:00:00","EDT","HUD VL",61758,493,140,129,22,-83
"09/26/2019 02:00:00","EDT","LONGIL",61762,239,1446,0,266,-11
"09/26/2019 02:00:00","EDT","MHK VL",61756,362,178,0,24,-165
"09/26/2019 02:00:00","EDT","MILLWD",61759,126,45,24,3,-39
"09/26/2019 02:00:00","EDT","N.Y.C.",61761,1958,1397,1157,123,-53
"09/26/2019 02:00:00","EDT","NORTH",61755,65,333,0,19,-229
"09/26/2019 02:00:00","EDT","WEST",61752,744,592,0,164,-34
"09/26/2019 03:00:00","EDT","CAPITL",61757,775,198,0,55,-85
"09/26/2019 03:00:00","EDT","CENTRL",61754,848,1432,0,100,-1184
"09/26/2019 03:00:00","EDT","DUNWOD",61760,126,188,127,86,-31
"09/26/2019 03:00:00","EDT","GENESE",61753,591,205,0,9,-46
"09/26/2019 03:00:00","EDT","HUD VL",61758,493,140,126,28,-68
"09/26/2019 03:00:00","EDT","LONGIL",61762,206,1444,0,278,-11
"09/26/2019 03:00:00","EDT","MHK VL",61756,363,180,0,24,-169
"09/26/2019 03:00:00","EDT","MILLWD",61759,130,46,22,0,-34
"09/26/2019 03:00:00","EDT","N.Y.C.",61761,1920,1418,1066,76,-48
"09/26/2019 03:00:00","EDT","NORTH",61755,66,333,0,18,-228
"09/26/2019 03:00:00","EDT","WEST",61752,740,592,0,152,-32
"09/26/2019 04:00:00","EDT","CAPITL",61757,796,201,0,114,-94
"09/26/2019 04:00:00","EDT","CENTRL",61754,864,1439,0,90,-1190
"09/26/2019 04:00:00","EDT","DUNWOD",61760,130,187,125,55,-45
"09/26/2019 04:00:00","EDT","GENESE",61753,599,211,0,7,-46
"09/26/2019 04:00:00","EDT","HUD VL",61758,499,142,126,4,-85
"09/26/2019 04:00:00","EDT","LONGIL",61762,202,1445,0,292,-27
"09/26/2019 04:00:00","EDT","MHK VL",61756,376,181,0,30,-173
"09/26/2019 04:00:00","EDT","MILLWD",61759,95,45,22,6,-39
"09/26/2019 04:00:00","EDT","N.Y.C.",61761,1955,1390,1043,60,-53
"09/26/2019 04:00:00","EDT","NORTH",61755,65,334,0,12,-262
"09/26/2019 04:00:00","EDT","WEST",61752,749,595,0,157,-35
"09/26/2019 05:00:00","EDT","CAPITL",61757,853,214,0,116,-94
"09/26/2019 05:00:00","EDT","CENTRL",61754,909,1458,0,96,-1254
"09/26/2019 05:00:00","EDT","DUNWOD",61760,142,192,132,61,-76
"09/26/2019 05:00:00","EDT","GENESE",61753,639,226,0,5,-48
"09/26/2019 05:00:00","EDT","HUD VL",61758,532,146,131,5,-108
"09/26/2019 05:00:00","EDT","LONGIL",61762,291,1446,0,262,-24
"09/26/2019 05:00:00","EDT","MHK VL",61756,408,191,0,18,-134
"09/26/2019 05:00:00","EDT","MILLWD",61759,89,47,23,0,-79
"09/26/2019 05:00:00","EDT","N.Y.C.",61761,2105,1443,1070,60,-101
"09/26/2019 05:00:00","EDT","NORTH",61755,72,339,0,10,-277
"09/26/2019 05:00:00","EDT","WEST",61752,804,607,0,301,-34
"09/26/2019 06:00:00","EDT","CAPITL",61757,1035,161,0,127,-65
"09/26/2019 06:00:00","EDT","CENTRL",61754,1028,1492,0,77,-1242
"09/26/2019 06:00:00","EDT","DUNWOD",61760,150,212,152,105,-112
"09/26/2019 06:00:00","EDT","GENESE",61753,712,244,0,2,-107
"09/26/2019 06:00:00","EDT","HUD VL",61758,569,157,147,8,-58
"09/26/2019 06:00:00","EDT","LONGIL",61762,509,1447,0,257,-97
"09/26/2019 06:00:00","EDT","MHK VL",61756,480,213,0,28,-121
"09/26/2019 06:00:00","EDT","MILLWD",61759,140,52,27,0,-58
"09/26/2019 06:00:00","EDT","N.Y.C.",61761,2350,1635,1124,106,-150
"09/26/2019 06:00:00","EDT","NORTH",61755,87,348,0,41,-233
"09/26/2019 06:00:00","EDT","WEST",61752,877,648,0,424,-19
"09/26/2019 07:00:00","EDT","CAPITL",61757,1181,81,0,120,-77
"09/26/2019 07:00:00","EDT","CENTRL",61754,1104,1523,0,80,-1216
"09/26/2019 07:00:00","EDT","DUNWOD",61760,173,235,166,157,-129
"09/26/2019 07:00:00","EDT","GENESE",61753,771,259,0,0,-287
"09/26/2019 07:00:00","EDT","HUD VL",61758,630,168,155,8,-705
"09/26/2019 07:00:00","EDT","LONGIL",61762,662,1452,0,289,-113
"09/26/2019 07:00:00","EDT","MHK VL",61756,506,229,0,14,-157
"09/26/2019 07:00:00","EDT","MILLWD",61759,164,56,29,4,-59
"09/26/2019 07:00:00","EDT","N.Y.C.",61761,2672,1835,1163,321,-128
"09/26/2019 07:00:00","EDT","NORTH",61755,93,356,0,31,-293
"09/26/2019 07:00:00","EDT","WEST",61752,950,663,0,558,-19
"09/26/2019 08:00:00","EDT","CAPITL",61757,1212,64,0,107,-85
"09/26/2019 08:00:00","EDT","CENTRL",61754,1094,1558,0,103,-1208
"09/26/2019 08:00:00","EDT","DUNWOD",61760,233,203,175,157,-131
"09/26/2019 08:00:00","EDT","GENESE",61753,789,269,0,0,-256
"09/26/2019 08:00:00","EDT","HUD VL",61758,662,180,161,9,-735
"09/26/2019 08:00:00","EDT","LONGIL",61762,763,1462,0,296,-113
"09/26/2019 08:00:00","EDT","MHK VL",61756,514,234,0,32,-175
"09/26/2019 08:00:00","EDT","MILLWD",61759,178,56,30,2,-99
"09/26/2019 08:00:00","EDT","N.Y.C.",61761,2898,1952,1268,267,-140
"09/26/2019 08:00:00","EDT","NORTH",61755,92,362,0,37,-232
"09/26/2019 08:00:00","EDT","WEST",61752,976,690,0,686,-31
"09/26/2019 09:00:00","EDT","CAPITL",61757,1219,64,0,118,-108
"09/26/2019 09:00:00","EDT","CENTRL",61754,1118,1569,0,94,-1210
"09/26/2019 09:00:00","EDT","DUNWOD",61760,308,159,184,157,-146
"09/26/2019 09:00:00","EDT","GENESE",61753,794,280,0,6,-277
"09/26/2019 09:00:00","EDT","HUD VL",61758,675,188,166,43,-754
"09/26/2019 09:00:00","EDT","LONGIL",61762,843,1464,0,298,-136
"09/26/2019 09:00:00","EDT","MHK VL",61756,514,240,0,10,-198
"09/26/2019 09:00:00","EDT","MILLWD",61759,188,57,31,9,-112
"09/26/2019 09:00:00","EDT","N.Y.C.",61761,3098,1949,1388,267,-170
"09/26/2019 09:00:00","EDT","NORTH",61755,92,364,0,0,-248
"09/26/2019 09:00:00","EDT","WEST",61752,981,715,0,552,-35
"09/26/2019 10:00:00","EDT","CAPITL",61757,1222,66,0,121,-114
"09/26/2019 10:00:00","EDT","CENTRL",61754,1149,1580,0,98,-1227
"09/26/2019 10:00:00","EDT","DUNWOD",61760,350,120,199,207,-142
"09/26/2019 10:00:00","EDT","GENESE",61753,816,287,0,6,-230
"09/26/2019 10:00:00","EDT","HUD VL",61758,699,194,174,9,-904
"09/26/2019 10:00:00","EDT","LONGIL",61762,920,1466,0,319,-134
"09/26/2019 10:00:00","EDT","MHK VL",61756,517,246,0,13,-197
"09/26/2019 10:00:00","EDT","MILLWD",61759,190,59,33,5,-112
"09/26/2019 10:00:00","EDT","N.Y.C.",61761,3208,1864,1540,376,-171
"09/26/2019 10:00:00","EDT","NORTH",61755,91,365,0,12,-228
"09/26/2019 10:00:00","EDT","WEST",61752,989,721,0,658,-14
"09/26/2019 11:00:00","EDT","CAPITL",61757,1216,65,0,105,-114
"09/26/2019 11:00:00","EDT","CENTRL",61754,1134,1581,0,83,-1235
"09/26/2019 11:00:00","EDT","DUNWOD",61760,379,104,211,207,-173
"09/26/2019 11:00:00","EDT","GENESE",61753,814,286,0,4,-218
"09/26/2019 11:00:00","EDT","HUD VL",61758,710,198,179,4,-869
"09/26/2019 11:00:00","EDT","LONGIL",61762,1034,1467,0,353,-132
"09/26/2019 11:00:00","EDT","MHK VL",61756,522,246,0,6,-145
"09/26/2019 11:00:00","EDT","MILLWD",61759,180,61,35,0,-134
"09/26/2019 11:00:00","EDT","N.Y.C.",61761,3308,1818,1682,375,-272
"09/26/2019 11:00:00","EDT","NORTH",61755,89,364,0,25,-265
"09/26/2019 11:00:00","EDT","WEST",61752,988,727,0,687,-27
"09/26/2019 12:00:00","EDT","CAPITL",61757,1201,58,0,79,-127
"09/26/2019 12:00:00","EDT","CENTRL",61754,1135,1580,0,84,-1238
"09/26/2019 12:00:00","EDT","DUNWOD",61760,385,109,220,210,-148
"09/26/2019 12:00:00","EDT","GENESE",61753,815,289,0,11,-254
"09/26/2019 12:00:00","EDT","HUD VL",61758,721,198,184,12,-892
"09/26/2019 12:00:00","EDT","LONGIL",61762,1109,1468,0,331,-183
"09/26/2019 12:00:00","EDT","MHK VL",61756,522,243,0,15,-173
"09/26/2019 12:00:00","EDT","MILLWD",61759,175,61,37,3,-141
"09/26/2019 12:00:00","EDT","N.Y.C.",61761,3334,1814,1784,343,-260
"09/26/2019 12:00:00","EDT","NORTH",61755,88,363,0,26,-313
"09/26/2019 12:00:00","EDT","WEST",61752,990,724,0,596,-56
"09/26/2019 13:00:00","EDT","CAPITL",61757,1197,62,0,79,-116
"09/26/2019 13:00:00","EDT","CENTRL",61754,1137,1582,0,85,-1260
"09/26/2019 13:00:00","EDT","DUNWOD",61760,405,98,231,210,-124
"09/26/2019 13:00:00","EDT","GENESE",61753,818,292,0,7,-251
"09/26/2019 13:00:00","EDT","HUD VL",61758,734,199,195,12,-921
"09/26/2019 13:00:00","EDT","LONGIL",61762,1212,1470,0,365,-129
"09/26/2019 13:00:00","EDT","MHK VL",61756,528,245,0,11,-247
"09/26/2019 13:00:00","EDT","MILLWD",61759,186,63,39,3,-135
"09/26/2019 13:00:00","EDT","N.Y.C.",61761,3392,1811,1871,386,-237
"09/26/2019 13:00:00","EDT","NORTH",61755,88,362,0,24,-324
"09/26/2019 13:00:00","EDT","WEST",61752,824,909,0,557,-68
"09/26/2019 14:00:00","EDT","CAPITL",61757,1198,60,0,72,-103
"09/26/2019 14:00:00","EDT","CENTRL",61754,1144,1572,0,75,-1293
"09/26/2019 14:00:00","EDT","DUNWOD",61760,388,117,238,165,-88
"09/26/2019 14:00:00","EDT","GENESE",61753,781,323,0,24,-236
"09/26/2019 14:00:00","EDT","HUD VL",61758,745,199,206,51,-846
"09/26/2019 14:00:00","EDT","LONGIL",61762,1333,1481,0,312,-102
"09/26/2019 14:00:00","EDT","MHK VL",61756,532,242,0,0,-264
"09/26/2019 14:00:00","EDT","MILLWD",61759,180,63,40,5,-104
"09/26/2019 14:00:00","EDT","N.Y.C.",61761,3386,1793,1934,401,-242
"09/26/2019 14:00:00","EDT","NORTH",61755,88,363,0,25,-343
"09/26/2019 14:00:00","EDT","WEST",61752,681,1055,0,602,-71
"09/26/2019 15:00:00","EDT","CAPITL",61757,1205,56,0,23,-104
"09/26/2019 15:00:00","EDT","CENTRL",61754,1166,1563,0,80,-1316
"09/26/2019 15:00:00","EDT","DUNWOD",61760,344,176,238,171,-71
"09/26/2019 15:00:00","EDT","GENESE",61753,791,317,0,15,-332
"09/26/2019 15:00:00","EDT","HUD VL",61758,761,195,218,47,-815
"09/26/2019 15:00:00","EDT","LONGIL",61762,1432,1479,0,323,-69
"09/26/2019 15:00:00","EDT","MHK VL",61756,542,235,0,5,-256
"09/26/2019 15:00:00","EDT","MILLWD",61759,176,66,40,8,-82
"09/26/2019 15:00:00","EDT","N.Y.C.",61761,3366,1765,2002,561,-198
"09/26/2019 15:00:00","EDT","NORTH",61755,88,360,0,0,-380
"09/26/2019 15:00:00","EDT","WEST",61752,697,1033,0,657,-107
"09/26/2019 16:00:00","EDT","CAPITL",61757,1229,58,0,39,-84
"09/26/2019 16:00:00","EDT","CENTRL",61754,1173,1550,0,102,-1294
"09/26/2019 16:00:00","EDT","DUNWOD",61760,304,223,236,200,-56
"09/26/2019 16:00:00","EDT","GENESE",61753,806,308,0,24,-300
"09/26/2019 16:00:00","EDT","HUD VL",61758,778,192,225,64,-787
"09/26/2019 16:00:00","EDT","LONGIL",61762,1494,1479,0,400,-69
"09/26/2019 16:00:00","EDT","MHK VL",61756,542,227,0,45,-207
"09/26/2019 16:00:00","EDT","MILLWD",61759,194,67,41,32,-77
"09/26/2019 16:00:00","EDT","N.Y.C.",61761,3294,1868,1947,638,-95
"09/26/2019 16:00:00","EDT","NORTH",61755,92,361,0,10,-362
"09/26/2019 16:00:00","EDT","WEST",61752,712,1018,0,530,-87
"09/26/2019 17:00:00","EDT","CAPITL",61757,1255,58,0,46,-87
"09/26/2019 17:00:00","EDT","CENTRL",61754,1189,1536,0,92,-1205
"09/26/2019 17:00:00","EDT","DUNWOD",61760,258,261,237,195,-56
"09/26/2019 17:00:00","EDT","GENESE",61753,826,297,0,13,-269
"09/26/2019 17:00:00","EDT","HUD VL",61758,781,185,228,49,-741
"09/26/2019 17:00:00","EDT","LONGIL",61762,1499,1478,0,383,-69
"09/26/2019 17:00:00","EDT","MHK VL",61756,535,222,0,9,-90
"09/26/2019 17:00:00","EDT","MILLWD",61759,220,68,41,23,-34
"09/26/2019 17:00:00","EDT","N.Y.C.",61761,3191,1968,1896,644,-95
"09/26/2019 17:00:00","EDT","NORTH",61755,97,361,0,7,-269
"09/26/2019 17:00:00","EDT","WEST",61752,814,916,0,472,-19
"09/26/2019 18:00:00","EDT","CAPITL",61757,1273,61,0,55,-114
"09/26/2019 18:00:00","EDT","CENTRL",61754,1194,1525,0,92,-1215
"09/26/2019 18:00:00","EDT","DUNWOD",61760,215,289,243,121,-71
"09/26/2019 18:00:00","EDT","GENESE",61753,847,272,0,11,-161
"09/26/2019 18:00:00","EDT","HUD VL",61758,785,180,237,41,-769
"09/26/2019 18:00:00","EDT","LONGIL",61762,1482,1470,0,379,-87
"09/26/2019 18:00:00","EDT","MHK VL",61756,535,221,0,7,-67
"09/26/2019 18:00:00","EDT","MILLWD",61759,216,65,45,0,-29
"09/26/2019 18:00:00","EDT","N.Y.C.",61761,3005,1943,1861,510,-102
"09/26/2019 18:00:00","EDT","NORTH",61755,100,361,0,16,-220
"09/26/2019 18:00:00","EDT","WEST",61752,982,740,0,445,-44
"09/26/2019 19:00:00","EDT","CAPITL",61757,1291,69,0,141,-89
"09/26/2019 19:00:00","EDT","CENTRL",61754,1218,1521,0,150,-1187
"09/26/2019 19:00:00","EDT","DUNWOD",61760,196,297,250,127,-60
"09/26/2019 19:00:00","EDT","GENESE",61753,888,246,0,51,-173
"09/26/2019 19:00:00","EDT","HUD VL",61758,771,178,242,75,-749
"09/26/2019 19:00:00","EDT","LONGIL",61762,1459,1466,0,426,-101
