"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"07/02/2019 00:00:00","EDT","CAPITL",61757,940,143,0,31,-44
"07/02/2019 00:00:00","EDT","CENTRL",61754,1088,1444,0,116,-1140
"07/02/2019 00:00:00","EDT","DUNWOD",61760,173,268,241,24,-39
"07/02/2019 00:00:00","EDT","GENESE",61753,750,228,0,23,-82
"07/02/2019 00:00:00","EDT","HUD VL",61758,684,156,211,15,-238
"07/02/2019 00:00:00","EDT","LONGIL",61762,938,1450,0,160,-71
"07/02/2019 00:00:00","EDT","MHK VL",61756,383,192,0,15,-78
"07/02/2019 00:00:00","EDT","MILLWD",61759,158,60,40,19,-44
"07/02/2019 00:00:00","EDT","N.Y.C.",61761,2600,1717,1960,266,-57
"07/02/2019 00:00:00","EDT","NORTH",61755,79,339,0,18,-164
"07/02/2019 00:00:00","EDT","WEST",61752,942,608,0,502,0
"07/02/2019 01:00:00","EDT","CAPITL",61757,802,189,0,26,-32
"07/02/2019 01:00:00","EDT","CENTRL",61754,1016,1434,0,95,-1133
"07/02/2019 01:00:00","EDT","DUNWOD",61760,164,253,220,25,-32
"07/02/2019 01:00:00","EDT","GENESE",61753,699,221,0,19,-69
"07/02/2019 01:00:00","EDT","HUD VL",61758,646,147,192,13,-232
"07/02/2019 01:00:00","EDT","LONGIL",61762,775,1448,0,153,-71
"07/02/2019 01:00:00","EDT","MHK VL",61756,359,189,0,19,-78
"07/02/2019 01:00:00","EDT","MILLWD",61759,153,55,36,21,-44
"07/02/2019 01:00:00","EDT","N.Y.C.",61761,2507,1672,1770,174,-57
"07/02/2019 01:00:00","EDT","NORTH",61755,75,339,0,26,-131
"07/02/2019 01:00:00","EDT","WEST",61752,870,608,0,442,0
"07/02/2019 02:00:00","EDT","CAPITL",61757,755,198,0,0,-38
"07/02/2019 02:00:00","EDT","CENTRL",61754,979,1426,0,106,-1141
"07/02/2019 02:00:00","EDT","DUNWOD",61760,153,244,206,19,-33
"07/02/2019 02:00:00","EDT","GENESE",61753,672,220,0,30,-39
"07/02/2019 02:00:00","EDT","HUD VL",61758,611,143,179,5,-273
"07/02/2019 02:00:00","EDT","LONGIL",61762,665,1448,0,203,-60
"07/02/2019 02:00:00","EDT","MHK VL",61756,348,186,0,31,-68
"07/02/2019 02:00:00","EDT","MILLWD",61759,146,54,34,14,-46
"07/02/2019 02:00:00","EDT","N.Y.C.",61761,2434,1651,1635,179,-57
"07/02/2019 02:00:00","EDT","NORTH",61755,75,336,0,18,-132
"07/02/2019 02:00:00","EDT","WEST",61752,844,609,0,358,0
"07/02/2019 03:00:00","EDT","CAPITL",61757,754,197,0,18,-36
"07/02/2019 03:00:00","EDT","CENTRL",61754,958,1425,0,93,-1141
"07/02/2019 03:00:00","EDT","DUNWOD",61760,153,236,196,17,-33
"07/02/2019 03:00:00","EDT","GENESE",61753,658,220,0,17,-62
"07/02/2019 03:00:00","EDT","HUD VL",61758,598,141,171,0,-249
"07/02/2019 03:00:00","EDT","LONGIL",61762,595,1449,0,216,-56
"07/02/2019 03:00:00","EDT","MHK VL",61756,342,185,0,14,-84
"07/02/2019 03:00:00","EDT","MILLWD",61759,149,52,32,15,-44
"07/02/2019 03:00:00","EDT","N.Y.C.",61761,2390,1683,1527,185,-57
"07/02/2019 03:00:00","EDT","NORTH",61755,74,336,0,18,-146
"07/02/2019 03:00:00","EDT","WEST",61752,824,601,0,427,-10
"07/02/2019 04:00:00","EDT","CAPITL",61757,780,203,0,0,-39
"07/02/2019 04:00:00","EDT","CENTRL",61754,962,1437,0,107,-1138
"07/02/2019 04:00:00","EDT","DUNWOD",61760,152,234,190,17,-40
"07/02/2019 04:00:00","EDT","GENESE",61753,664,226,0,14,-45
"07/02/2019 04:00:00","EDT","HUD VL",61758,590,143,165,0,-259
"07/02/2019 04:00:00","EDT","LONGIL",61762,594,1448,0,247,-50
"07/02/2019 04:00:00","EDT","MHK VL",61756,349,187,0,22,-77
"07/02/2019 04:00:00","EDT","MILLWD",61759,100,52,31,23,-53
"07/02/2019 04:00:00","EDT","N.Y.C.",61761,2426,1748,1368,189,-57
"07/02/2019 04:00:00","EDT","NORTH",61755,77,336,0,18,-129
"07/02/2019 04:00:00","EDT","WEST",61752,823,613,0,448,0
"07/02/2019 05:00:00","EDT","CAPITL",61757,895,159,0,0,-57
"07/02/2019 05:00:00","EDT","CENTRL",61754,1003,1461,0,111,-1152
"07/02/2019 05:00:00","EDT","DUNWOD",61760,163,238,193,17,-46
"07/02/2019 05:00:00","EDT","GENESE",61753,697,242,0,5,-49
"07/02/2019 05:00:00","EDT","HUD VL",61758,600,148,164,0,-279
"07/02/2019 05:00:00","EDT","LONGIL",61762,620,1452,0,237,-56
"07/02/2019 05:00:00","EDT","MHK VL",61756,381,198,0,22,-79
"07/02/2019 05:00:00","EDT","MILLWD",61759,93,55,32,2,-53
"07/02/2019 05:00:00","EDT","N.Y.C.",61761,2550,1820,1388,174,-66
"07/02/2019 05:00:00","EDT","NORTH",61755,79,340,0,18,-155
"07/02/2019 05:00:00","EDT","WEST",61752,861,635,0,523,-17
"07/02/2019 06:00:00","EDT","CAPITL",61757,1101,74,0,23,-53
"07/02/2019 06:00:00","EDT","CENTRL",61754,1123,1501,0,89,-1137
"07/02/2019 06:00:00","EDT","DUNWOD",61760,180,256,205,20,-106
"07/02/2019 06:00:00","EDT","GENESE",61753,752,259,0,14,-38
"07/02/2019 06:00:00","EDT","HUD VL",61758,641,157,177,5,-271
"07/02/2019 06:00:00","EDT","LONGIL",61762,794,1458,0,203,-74
"07/02/2019 06:00:00","EDT","MHK VL",61756,431,218,0,14,-87
"07/02/2019 06:00:00","EDT","MILLWD",61759,136,57,34,14,-24
"07/02/2019 06:00:00","EDT","N.Y.C.",61761,2797,1947,1483,306,-57
"07/02/2019 06:00:00","EDT","NORTH",61755,83,349,0,27,-118
"07/02/2019 06:00:00","EDT","WEST",61752,915,666,0,407,0
"07/02/2019 07:00:00","EDT","CAPITL",61757,1240,45,0,18,-60
"07/02/2019 07:00:00","EDT","CENTRL",61754,1219,1531,0,91,-1139
"07/02/2019 07:00:00","EDT","DUNWOD",61760,279,215,225,122,-104
"07/02/2019 07:00:00","EDT","GENESE",61753,836,283,0,9,-94
"07/02/2019 07:00:00","EDT","HUD VL",61758,708,172,192,11,-322
"07/02/2019 07:00:00","EDT","LONGIL",61762,1036,1461,0,244,-99
"07/02/2019 07:00:00","EDT","MHK VL",61756,491,237,0,12,-121
"07/02/2019 07:00:00","EDT","MILLWD",61759,174,61,37,46,-28
"07/02/2019 07:00:00","EDT","N.Y.C.",61761,3149,2110,1615,183,-54
"07/02/2019 07:00:00","EDT","NORTH",61755,94,360,0,20,-181
"07/02/2019 07:00:00","EDT","WEST",61752,1001,686,0,474,-37
"07/02/2019 08:00:00","EDT","CAPITL",61757,1302,46,0,18,-56
"07/02/2019 08:00:00","EDT","CENTRL",61754,1260,1573,0,96,-1137
"07/02/2019 08:00:00","EDT","DUNWOD",61760,410,128,239,126,-92
"07/02/2019 08:00:00","EDT","GENESE",61753,876,300,0,9,-113
"07/02/2019 08:00:00","EDT","HUD VL",61758,768,187,214,11,-335
"07/02/2019 08:00:00","EDT","LONGIL",61762,1271,1471,0,262,-100
"07/02/2019 08:00:00","EDT","MHK VL",61756,535,253,0,14,-121
"07/02/2019 08:00:00","EDT","MILLWD",61759,208,64,39,46,-58
"07/02/2019 08:00:00","EDT","N.Y.C.",61761,3437,2211,1715,234,-73
"07/02/2019 08:00:00","EDT","NORTH",61755,98,367,0,21,-178
"07/02/2019 08:00:00","EDT","WEST",61752,1013,767,0,455,-36
"07/02/2019 09:00:00","EDT","CAPITL",61757,1340,48,0,18,-108
"07/02/2019 09:00:00","EDT","CENTRL",61754,1298,1582,0,118,-1133
"07/02/2019 09:00:00","EDT","DUNWOD",61760,452,106,251,122,-119
"07/02/2019 09:00:00","EDT","GENESE",61753,908,310,0,11,-62
"07/02/2019 09:00:00","EDT","HUD VL",61758,813,195,233,11,-353
"07/02/2019 09:00:00","EDT","LONGIL",61762,1478,1472,0,265,-102
"07/02/2019 09:00:00","EDT","MHK VL",61756,571,262,0,26,-116
"07/02/2019 09:00:00","EDT","MILLWD",61759,260,34,42,31,-55
"07/02/2019 09:00:00","EDT","N.Y.C.",61761,3671,2203,1830,234,-75
"07/02/2019 09:00:00","EDT","NORTH",61755,107,372,0,27,-198
"07/02/2019 09:00:00","EDT","WEST",61752,1042,795,0,441,-78
"07/02/2019 10:00:00","EDT","CAPITL",61757,1376,48,0,4,-124
"07/02/2019 10:00:00","EDT","CENTRL",61754,1349,1595,0,117,-1124
"07/02/2019 10:00:00","EDT","DUNWOD",61760,471,102,276,124,-84
"07/02/2019 10:00:00","EDT","GENESE",61753,946,319,0,9,-103
"07/02/2019 10:00:00","EDT","HUD VL",61758,886,183,252,2,-381
"07/02/2019 10:00:00","EDT","LONGIL",61762,1702,1475,0,276,-62
"07/02/2019 10:00:00","EDT","MHK VL",61756,585,266,0,11,-102
"07/02/2019 10:00:00","EDT","MILLWD",61759,294,19,47,8,-67
"07/02/2019 10:00:00","EDT","N.Y.C.",61761,3814,2126,2064,218,-71
"07/02/2019 10:00:00","EDT","NORTH",61755,111,376,0,17,-183
"07/02/2019 10:00:00","EDT","WEST",61752,1081,811,0,448,-53
"07/02/2019 11:00:00","EDT","CAPITL",61757,1401,50,0,8,-92
"07/02/2019 11:00:00","EDT","CENTRL",61754,1401,1593,0,118,-1113
"07/02/2019 11:00:00","EDT","DUNWOD",61760,494,99,294,118,-103
"07/02/2019 11:00:00","EDT","GENESE",61753,982,322,0,12,-46
"07/02/2019 11:00:00","EDT","HUD VL",61758,948,173,272,2,-313
"07/02/2019 11:00:00","EDT","LONGIL",61762,1914,1475,0,301,-71
"07/02/2019 11:00:00","EDT","MHK VL",61756,602,268,0,11,-115
"07/02/2019 11:00:00","EDT","MILLWD",61759,284,18,50,11,-65
"07/02/2019 11:00:00","EDT","N.Y.C.",61761,3904,2081,2210,221,-65
"07/02/2019 11:00:00","EDT","NORTH",61755,115,377,0,21,-183
"07/02/2019 11:00:00","EDT","WEST",61752,1129,823,0,354,-53
"07/02/2019 12:00:00","EDT","CAPITL",61757,1432,52,0,23,-79
"07/02/2019 12:00:00","EDT","CENTRL",61754,1417,1592,0,128,-1118
"07/02/2019 12:00:00","EDT","DUNWOD",61760,506,103,309,121,-106
"07/02/2019 12:00:00","EDT","GENESE",61753,1004,327,0,25,-30
"07/02/2019 12:00:00","EDT","HUD VL",61758,981,173,294,7,-289
"07/02/2019 12:00:00","EDT","LONGIL",61762,2087,1477,0,316,-85
"07/02/2019 12:00:00","EDT","MHK VL",61756,605,268,0,20,-109
"07/02/2019 12:00:00","EDT","MILLWD",61759,291,19,53,38,-63
