"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"08/19/2019 00:00:00","EDT","CAPITL",61757,1270,148,0,39,-55
"08/19/2019 00:00:00","EDT","CENTRL",61754,1218,1431,0,87,-1126
"08/19/2019 00:00:00","EDT","DUNWOD",61760,194,290,269,62,-19
"08/19/2019 00:00:00","EDT","GENESE",61753,834,229,0,0,-77
"08/19/2019 00:00:00","EDT","HUD VL",61758,769,157,238,14,-108
"08/19/2019 00:00:00","EDT","LONGIL",61762,1149,1450,0,127,-110
"08/19/2019 00:00:00","EDT","MHK VL",61756,508,189,0,5,-83
"08/19/2019 00:00:00","EDT","MILLWD",61759,184,60,45,11,-63
"08/19/2019 00:00:00","EDT","N.Y.C.",61761,2954,1624,2290,228,-39
"08/19/2019 00:00:00","EDT","NORTH",61755,84,344,0,25,-194
"08/19/2019 00:00:00","EDT","WEST",61752,1060,654,0,227,-44
"08/19/2019 01:00:00","EDT","CAPITL",61757,1145,179,0,117,-55
"08/19/2019 01:00:00","EDT","CENTRL",61754,1135,1423,0,96,-1133
"08/19/2019 01:00:00","EDT","DUNWOD",61760,185,274,250,77,-20
"08/19/2019 01:00:00","EDT","GENESE",61753,772,225,0,28,-81
"08/19/2019 01:00:00","EDT","HUD VL",61758,731,149,218,19,-126
"08/19/2019 01:00:00","EDT","LONGIL",61762,974,1446,0,137,-58
"08/19/2019 01:00:00","EDT","MHK VL",61756,471,187,0,8,-80
"08/19/2019 01:00:00","EDT","MILLWD",61759,181,57,42,11,-32
"08/19/2019 01:00:00","EDT","N.Y.C.",61761,2871,1572,2101,296,-38
"08/19/2019 01:00:00","EDT","NORTH",61755,80,344,0,10,-232
"08/19/2019 01:00:00","EDT","WEST",61752,973,644,0,240,-44
"08/19/2019 02:00:00","EDT","CAPITL",61757,1084,198,0,156,-49
"08/19/2019 02:00:00","EDT","CENTRL",61754,1064,1413,0,91,-1137
"08/19/2019 02:00:00","EDT","DUNWOD",61760,183,264,236,71,-12
"08/19/2019 02:00:00","EDT","GENESE",61753,746,223,0,17,-92
"08/19/2019 02:00:00","EDT","HUD VL",61758,699,146,206,26,-126
"08/19/2019 02:00:00","EDT","LONGIL",61762,870,1445,0,251,-64
"08/19/2019 02:00:00","EDT","MHK VL",61756,455,185,0,8,-91
"08/19/2019 02:00:00","EDT","MILLWD",61759,173,56,40,35,-32
"08/19/2019 02:00:00","EDT","N.Y.C.",61761,2824,1550,1972,264,-67
"08/19/2019 02:00:00","EDT","NORTH",61755,78,340,0,35,-211
"08/19/2019 02:00:00","EDT","WEST",61752,936,647,0,238,-69
"08/19/2019 03:00:00","EDT","CAPITL",61757,1067,202,0,59,-55
"08/19/2019 03:00:00","EDT","CENTRL",61754,1065,1414,0,77,-1135
"08/19/2019 03:00:00","EDT","DUNWOD",61760,184,256,225,72,-12
"08/19/2019 03:00:00","EDT","GENESE",61753,728,228,0,15,-84
"08/19/2019 03:00:00","EDT","HUD VL",61758,691,146,197,35,-126
"08/19/2019 03:00:00","EDT","LONGIL",61762,805,1445,0,276,-64
"08/19/2019 03:00:00","EDT","MHK VL",61756,448,187,0,42,-90
"08/19/2019 03:00:00","EDT","MILLWD",61759,179,56,38,37,-32
"08/19/2019 03:00:00","EDT","N.Y.C.",61761,2810,1553,1860,271,-32
"08/19/2019 03:00:00","EDT","NORTH",61755,78,340,0,18,-200
"08/19/2019 03:00:00","EDT","WEST",61752,917,643,0,244,-67
"08/19/2019 04:00:00","EDT","CAPITL",61757,1081,198,0,61,-25
"08/19/2019 04:00:00","EDT","CENTRL",61754,1072,1422,0,113,-1127
"08/19/2019 04:00:00","EDT","DUNWOD",61760,183,251,218,62,-17
"08/19/2019 04:00:00","EDT","GENESE",61753,731,231,0,31,-78
"08/19/2019 04:00:00","EDT","HUD VL",61758,682,146,192,17,-135
"08/19/2019 04:00:00","EDT","LONGIL",61762,808,1444,0,285,-32
"08/19/2019 04:00:00","EDT","MHK VL",61756,439,189,0,38,-78
"08/19/2019 04:00:00","EDT","MILLWD",61759,120,50,37,50,-2
"08/19/2019 04:00:00","EDT","N.Y.C.",61761,2850,1727,1621,182,-36
"08/19/2019 04:00:00","EDT","NORTH",61755,78,339,0,20,-139
"08/19/2019 04:00:00","EDT","WEST",61752,916,652,0,281,-72
"08/19/2019 05:00:00","EDT","CAPITL",61757,1204,130,0,39,-25
"08/19/2019 05:00:00","EDT","CENTRL",61754,1103,1449,0,115,-1129
"08/19/2019 05:00:00","EDT","DUNWOD",61760,192,257,223,61,-18
"08/19/2019 05:00:00","EDT","GENESE",61753,765,252,0,31,-78
"08/19/2019 05:00:00","EDT","HUD VL",61758,707,155,194,26,-96
"08/19/2019 05:00:00","EDT","LONGIL",61762,871,1449,0,234,-32
"08/19/2019 05:00:00","EDT","MHK VL",61756,452,199,0,21,-91
"08/19/2019 05:00:00","EDT","MILLWD",61759,107,55,38,41,-2
"08/19/2019 05:00:00","EDT","N.Y.C.",61761,2984,1796,1634,167,-32
"08/19/2019 05:00:00","EDT","NORTH",61755,81,345,0,10,-143
"08/19/2019 05:00:00","EDT","WEST",61752,949,662,0,286,-52
"08/19/2019 06:00:00","EDT","CAPITL",61757,1359,57,0,41,-25
"08/19/2019 06:00:00","EDT","CENTRL",61754,1190,1486,0,168,-1130
"08/19/2019 06:00:00","EDT","DUNWOD",61760,226,257,236,120,-91
"08/19/2019 06:00:00","EDT","GENESE",61753,828,273,0,23,-107
"08/19/2019 06:00:00","EDT","HUD VL",61758,760,165,202,26,-134
"08/19/2019 06:00:00","EDT","LONGIL",61762,1032,1455,0,210,-30
"08/19/2019 06:00:00","EDT","MHK VL",61756,485,217,0,12,-96
"08/19/2019 06:00:00","EDT","MILLWD",61759,159,57,40,25,-8
"08/19/2019 06:00:00","EDT","N.Y.C.",61761,3237,1946,1736,177,-92
"08/19/2019 06:00:00","EDT","NORTH",61755,88,351,0,9,-150
"08/19/2019 06:00:00","EDT","WEST",61752,993,688,0,320,-38
"08/19/2019 07:00:00","EDT","CAPITL",61757,1471,60,0,111,-42
"08/19/2019 07:00:00","EDT","CENTRL",61754,1271,1517,0,191,-1154
"08/19/2019 07:00:00","EDT","DUNWOD",61760,364,179,258,158,-103
"08/19/2019 07:00:00","EDT","GENESE",61753,909,297,0,16,-121
"08/19/2019 07:00:00","EDT","HUD VL",61758,843,179,218,0,-229
"08/19/2019 07:00:00","EDT","LONGIL",61762,1277,1461,0,262,-130
"08/19/2019 07:00:00","EDT","MHK VL",61756,539,242,0,23,-96
"08/19/2019 07:00:00","EDT","MILLWD",61759,206,61,42,24,-12
"08/19/2019 07:00:00","EDT","N.Y.C.",61761,3624,2118,1913,204,-92
"08/19/2019 07:00:00","EDT","NORTH",61755,101,362,0,1,-177
"08/19/2019 07:00:00","EDT","WEST",61752,1081,720,0,420,-38
"08/19/2019 08:00:00","EDT","CAPITL",61757,1571,65,0,90,-43
"08/19/2019 08:00:00","EDT","CENTRL",61754,1310,1564,0,111,-1132
"08/19/2019 08:00:00","EDT","DUNWOD",61760,460,117,275,158,-79
"08/19/2019 08:00:00","EDT","GENESE",61753,954,315,0,24,-125
"08/19/2019 08:00:00","EDT","HUD VL",61758,912,197,241,42,-291
"08/19/2019 08:00:00","EDT","LONGIL",61762,1524,1468,0,248,-232
"08/19/2019 08:00:00","EDT","MHK VL",61756,569,258,0,18,-106
"08/19/2019 08:00:00","EDT","MILLWD",61759,268,36,45,22,-37
"08/19/2019 08:00:00","EDT","N.Y.C.",61761,3927,2219,2047,152,-172
"08/19/2019 08:00:00","EDT","NORTH",61755,103,371,0,10,-157
"08/19/2019 08:00:00","EDT","WEST",61752,1108,807,0,473,-39
"08/19/2019 09:00:00","EDT","CAPITL",61757,1659,67,0,71,-43
"08/19/2019 09:00:00","EDT","CENTRL",61754,1388,1577,0,89,-1131
"08/19/2019 09:00:00","EDT","DUNWOD",61760,495,115,294,150,-58
"08/19/2019 09:00:00","EDT","GENESE",61753,1011,329,0,2,-131
"08/19/2019 09:00:00","EDT","HUD VL",61758,1017,168,268,10,-311
"08/19/2019 09:00:00","EDT","LONGIL",61762,1761,1471,0,343,-122
"08/19/2019 09:00:00","EDT","MHK VL",61756,599,272,0,14,-105
"08/19/2019 09:00:00","EDT","MILLWD",61759,309,19,49,2,-25
"08/19/2019 09:00:00","EDT","N.Y.C.",61761,4186,2359,2240,163,-187
"08/19/2019 09:00:00","EDT","NORTH",61755,113,378,0,2,-231
"08/19/2019 09:00:00","EDT","WEST",61752,1157,857,0,314,-39
"08/19/2019 10:00:00","EDT","CAPITL",61757,1749,73,0,70,-114
"08/19/2019 10:00:00","EDT","CENTRL",61754,1472,1592,0,112,-1115
"08/19/2019 10:00:00","EDT","DUNWOD",61760,523,116,331,255,-49
"08/19/2019 10:00:00","EDT","GENESE",61753,1066,337,0,11,-71
"08/19/2019 10:00:00","EDT","HUD VL",61758,1130,137,296,20,-395
"08/19/2019 10:00:00","EDT","LONGIL",61762,1996,1474,0,308,-72
"08/19/2019 10:00:00","EDT","MHK VL",61756,626,281,0,9,-140
"08/19/2019 10:00:00","EDT","MILLWD",61759,327,21,56,13,-21
"08/19/2019 10:00:00","EDT","N.Y.C.",61761,4327,2227,2556,307,-205
"08/19/2019 10:00:00","EDT","NORTH",61755,115,382,0,9,-226
"08/19/2019 10:00:00","EDT","WEST",61752,1216,877,0,418,-30
"08/19/2019 11:00:00","EDT","CAPITL",61757,1828,80,0,120,-91
"08/19/2019 11:00:00","EDT","CENTRL",61754,1551,1596,0,120,-1117
"08/19/2019 11:00:00","EDT","DUNWOD",61760,547,115,358,269,-50
"08/19/2019 11:00:00","EDT","GENESE",61753,1118,346,0,49,-67
"08/19/2019 11:00:00","EDT","HUD VL",61758,1226,118,327,20,-437
"08/19/2019 11:00:00","EDT","LONGIL",61762,2216,1475,0,368,-97
"08/19/2019 11:00:00","EDT","MHK VL",61756,656,284,0,18,-157
"08/19/2019 11:00:00","EDT","MILLWD",61759,312,21,62,5,-29
"08/19/2019 11:00:00","EDT","N.Y.C.",61761,4422,2172,2776,426,-180
"08/19/2019 11:00:00","EDT","NORTH",61755,120,386,0,8,-209
"08/19/2019 11:00:00","EDT","WEST",61752,1269,890,0,466,-34
"08/19/2019 12:00:00","EDT","CAPITL",61757,1880,87,0,113,-308
"08/19/2019 12:00:00","EDT","CENTRL",61754,1608,1603,0,109,-1323
"08/19/2019 12:00:00","EDT","DUNWOD",61760,555,119,382,604,-78
"08/19/2019 12:00:00","EDT","GENESE",61753,1165,348,0,84,-88
"08/19/2019 12:00:00","EDT","HUD VL",61758,1284,120,356,33,-619
"08/19/2019 12:00:00","EDT","LONGIL",61762,2389,1475,0,409,-108
"08/19/2019 12:00:00","EDT","MHK VL",61756,681,287,0,24,-152
"08/19/2019 12:00:00","EDT","MILLWD",61759,324,21,67,37,-32
