"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"08/13/2019 00:00:00","EDT","CAPITL",61757,1132,127,0,28,-94
"08/13/2019 00:00:00","EDT","CENTRL",61754,1089,1421,0,80,-1106
"08/13/2019 00:00:00","EDT","DUNWOD",61760,175,264,239,60,-29
"08/13/2019 00:00:00","EDT","GENESE",61753,778,227,0,5,-91
"08/13/2019 00:00:00","EDT","HUD VL",61758,704,157,205,28,-284
"08/13/2019 00:00:00","EDT","LONGIL",61762,1001,1451,0,170,-75
"08/13/2019 00:00:00","EDT","MHK VL",61756,436,198,0,5,-93
"08/13/2019 00:00:00","EDT","MILLWD",61759,155,59,41,11,-70
"08/13/2019 00:00:00","EDT","N.Y.C.",61761,2754,1515,2013,251,-23
"08/13/2019 00:00:00","EDT","NORTH",61755,83,339,0,8,-241
"08/13/2019 00:00:00","EDT","WEST",61752,983,614,0,126,-44
"08/13/2019 01:00:00","EDT","CAPITL",61757,1022,171,0,50,-76
"08/13/2019 01:00:00","EDT","CENTRL",61754,1032,1411,0,82,-1120
"08/13/2019 01:00:00","EDT","DUNWOD",61760,168,253,221,75,-27
"08/13/2019 01:00:00","EDT","GENESE",61753,723,223,0,16,-83
"08/13/2019 01:00:00","EDT","HUD VL",61758,665,148,190,25,-177
"08/13/2019 01:00:00","EDT","LONGIL",61762,849,1447,0,222,-28
"08/13/2019 01:00:00","EDT","MHK VL",61756,403,190,0,7,-98
"08/13/2019 01:00:00","EDT","MILLWD",61759,155,56,38,20,-4
"08/13/2019 01:00:00","EDT","N.Y.C.",61761,2656,1521,1789,311,-13
"08/13/2019 01:00:00","EDT","NORTH",61755,78,337,0,14,-201
"08/13/2019 01:00:00","EDT","WEST",61752,905,610,0,173,-48
"08/13/2019 02:00:00","EDT","CAPITL",61757,954,197,0,46,-76
"08/13/2019 02:00:00","EDT","CENTRL",61754,988,1404,0,98,-1109
"08/13/2019 02:00:00","EDT","DUNWOD",61760,161,241,211,66,-24
"08/13/2019 02:00:00","EDT","GENESE",61753,695,219,0,9,-69
"08/13/2019 02:00:00","EDT","HUD VL",61758,638,144,180,32,-195
"08/13/2019 02:00:00","EDT","LONGIL",61762,753,1446,0,248,-9
"08/13/2019 02:00:00","EDT","MHK VL",61756,385,186,0,15,-84
"08/13/2019 02:00:00","EDT","MILLWD",61759,147,54,36,20,-22
"08/13/2019 02:00:00","EDT","N.Y.C.",61761,2586,1491,1683,265,-16
"08/13/2019 02:00:00","EDT","NORTH",61755,74,335,0,30,-146
"08/13/2019 02:00:00","EDT","WEST",61752,870,608,0,174,-32
"08/13/2019 03:00:00","EDT","CAPITL",61757,942,199,0,29,-52
"08/13/2019 03:00:00","EDT","CENTRL",61754,984,1402,0,104,-1110
"08/13/2019 03:00:00","EDT","DUNWOD",61760,161,233,199,60,-21
"08/13/2019 03:00:00","EDT","GENESE",61753,678,221,0,24,-77
"08/13/2019 03:00:00","EDT","HUD VL",61758,627,141,175,30,-147
"08/13/2019 03:00:00","EDT","LONGIL",61762,692,1447,0,256,-18
"08/13/2019 03:00:00","EDT","MHK VL",61756,377,187,0,24,-86
"08/13/2019 03:00:00","EDT","MILLWD",61759,146,52,34,20,-16
"08/13/2019 03:00:00","EDT","N.Y.C.",61761,2531,1514,1571,263,-4
"08/13/2019 03:00:00","EDT","NORTH",61755,74,335,0,36,-153
"08/13/2019 03:00:00","EDT","WEST",61752,855,604,0,172,-48
"08/13/2019 04:00:00","EDT","CAPITL",61757,936,201,0,46,-53
"08/13/2019 04:00:00","EDT","CENTRL",61754,995,1411,0,119,-1117
"08/13/2019 04:00:00","EDT","DUNWOD",61760,157,231,196,35,-22
"08/13/2019 04:00:00","EDT","GENESE",61753,682,226,0,27,-79
"08/13/2019 04:00:00","EDT","HUD VL",61758,626,142,172,25,-163
"08/13/2019 04:00:00","EDT","LONGIL",61762,699,1447,0,245,-15
"08/13/2019 04:00:00","EDT","MHK VL",61756,378,188,0,29,-94
"08/13/2019 04:00:00","EDT","MILLWD",61759,103,54,34,11,-11
"08/13/2019 04:00:00","EDT","N.Y.C.",61761,2573,1547,1487,256,-2
"08/13/2019 04:00:00","EDT","NORTH",61755,73,334,0,12,-127
"08/13/2019 04:00:00","EDT","WEST",61752,855,613,0,244,-50
"08/13/2019 05:00:00","EDT","CAPITL",61757,1051,144,0,28,-50
"08/13/2019 05:00:00","EDT","CENTRL",61754,1047,1437,0,113,-1110
"08/13/2019 05:00:00","EDT","DUNWOD",61760,168,236,202,41,-20
"08/13/2019 05:00:00","EDT","GENESE",61753,714,242,0,15,-113
"08/13/2019 05:00:00","EDT","HUD VL",61758,650,148,175,25,-170
"08/13/2019 05:00:00","EDT","LONGIL",61762,759,1451,0,239,-54
"08/13/2019 05:00:00","EDT","MHK VL",61756,395,201,0,43,-87
"08/13/2019 05:00:00","EDT","MILLWD",61759,95,54,35,11,-12
"08/13/2019 05:00:00","EDT","N.Y.C.",61761,2698,1714,1421,243,-36
"08/13/2019 05:00:00","EDT","NORTH",61755,79,338,0,14,-186
"08/13/2019 05:00:00","EDT","WEST",61752,877,631,0,267,-42
"08/13/2019 06:00:00","EDT","CAPITL",61757,1226,64,0,28,-62
"08/13/2019 06:00:00","EDT","CENTRL",61754,1136,1473,0,188,-1112
