"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"10/29/2019 00:00:00","EDT","CAPITL",61757,777,192,0,70,0
"10/29/2019 00:00:00","EDT","CENTRL",61754,862,1454,0,165,-1226
"10/29/2019 00:00:00","EDT","DUNWOD",61760,122,181,131,2,-146
"10/29/2019 00:00:00","EDT","GENESE",61753,611,205,0,21,-97
"10/29/2019 00:00:00","EDT","HUD VL",61758,514,146,140,37,-226
"10/29/2019 00:00:00","EDT","LONGIL",61762,56,1454,0,123,-44
"10/29/2019 00:00:00","EDT","MHK VL",61756,353,189,0,9,-95
"10/29/2019 00:00:00","EDT","MILLWD",61759,126,42,28,116,-55
"10/29/2019 00:00:00","EDT","N.Y.C.",61761,1800,1357,1091,12,-72
"10/29/2019 00:00:00","EDT","NORTH",61755,69,351,0,20,-178
"10/29/2019 00:00:00","EDT","WEST",61752,765,620,0,136,-62
"10/29/2019 01:00:00","EDT","CAPITL",61757,739,188,0,64,-13
"10/29/2019 01:00:00","EDT","CENTRL",61754,824,1452,0,93,-1244
"10/29/2019 01:00:00","EDT","DUNWOD",61760,118,180,121,11,-153
"10/29/2019 01:00:00","EDT","GENESE",61753,582,207,0,0,-98
"10/29/2019 01:00:00","EDT","HUD VL",61758,496,142,132,40,-223
"10/29/2019 01:00:00","EDT","LONGIL",61762,55,1451,0,112,-44
"10/29/2019 01:00:00","EDT","MHK VL",61756,345,185,0,9,-107
"10/29/2019 01:00:00","EDT","MILLWD",61759,128,44,26,72,-57
"10/29/2019 01:00:00","EDT","N.Y.C.",61761,1718,1357,961,12,-65
"10/29/2019 01:00:00","EDT","NORTH",61755,67,351,0,30,-132
"10/29/2019 01:00:00","EDT","WEST",61752,725,618,0,119,-57
"10/29/2019 02:00:00","EDT","CAPITL",61757,729,182,0,60,-11
"10/29/2019 02:00:00","EDT","CENTRL",61754,806,1448,0,174,-1231
"10/29/2019 02:00:00","EDT","DUNWOD",61760,116,173,113,2,-151
"10/29/2019 02:00:00","EDT","GENESE",61753,566,202,0,0,-96
"10/29/2019 02:00:00","EDT","HUD VL",61758,484,141,128,39,-221
"10/29/2019 02:00:00","EDT","LONGIL",61762,56,1451,0,81,-57
"10/29/2019 02:00:00","EDT","MHK VL",61756,338,181,0,9,-96
"10/29/2019 02:00:00","EDT","MILLWD",61759,118,43,25,59,-55
"10/29/2019 02:00:00","EDT","N.Y.C.",61761,1672,1341,877,6,-68
"10/29/2019 02:00:00","EDT","NORTH",61755,66,349,0,20,-174
"10/29/2019 02:00:00","EDT","WEST",61752,710,609,0,114,-68
"10/29/2019 03:00:00","EDT","CAPITL",61757,721,187,0,70,-5
"10/29/2019 03:00:00","EDT","CENTRL",61754,817,1450,0,141,-1242
"10/29/2019 03:00:00","EDT","DUNWOD",61760,112,169,112,6,-148
"10/29/2019 03:00:00","EDT","GENESE",61753,564,206,0,0,-115
"10/29/2019 03:00:00","EDT","HUD VL",61758,485,138,127,31,-221
"10/29/2019 03:00:00","EDT","LONGIL",61762,54,1451,0,81,-57
"10/29/2019 03:00:00","EDT","MHK VL",61756,341,184,0,9,-114
"10/29/2019 03:00:00","EDT","MILLWD",61759,129,42,25,40,-55
"10/29/2019 03:00:00","EDT","N.Y.C.",61761,1651,1359,852,12,-68
"10/29/2019 03:00:00","EDT","NORTH",61755,66,352,0,20,-204
"10/29/2019 03:00:00","EDT","WEST",61752,705,604,0,102,-75
"10/29/2019 04:00:00","EDT","CAPITL",61757,736,191,0,82,-6
"10/29/2019 04:00:00","EDT","CENTRL",61754,824,1460,0,180,-1235
"10/29/2019 04:00:00","EDT","DUNWOD",61760,116,168,114,52,-130
"10/29/2019 04:00:00","EDT","GENESE",61753,577,212,0,9,-115
"10/29/2019 04:00:00","EDT","HUD VL",61758,499,141,129,95,-174
"10/29/2019 04:00:00","EDT","LONGIL",61762,56,1452,0,81,-67
"10/29/2019 04:00:00","EDT","MHK VL",61756,358,189,0,0,-120
"10/29/2019 04:00:00","EDT","MILLWD",61759,92,43,25,54,-72
"10/29/2019 04:00:00","EDT","N.Y.C.",61761,1696,1316,871,20,-103
"10/29/2019 04:00:00","EDT","NORTH",61755,69,353,0,20,-189
"10/29/2019 04:00:00","EDT","WEST",61752,722,612,0,102,-77
"10/29/2019 05:00:00","EDT","CAPITL",61757,800,201,0,80,-21
"10/29/2019 05:00:00","EDT","CENTRL",61754,887,1487,0,83,-1255
"10/29/2019 05:00:00","EDT","DUNWOD",61760,121,178,123,52,-184
"10/29/2019 05:00:00","EDT","GENESE",61753,623,227,0,0,-165
"10/29/2019 05:00:00","EDT","HUD VL",61758,535,145,139,74,-241
"10/29/2019 05:00:00","EDT","LONGIL",61762,56,1454,0,109,-70
"10/29/2019 05:00:00","EDT","MHK VL",61756,393,202,0,21,-104
"10/29/2019 05:00:00","EDT","MILLWD",61759,85,46,28,52,-125
"10/29/2019 05:00:00","EDT","N.Y.C.",61761,1846,1329,940,20,-104
"10/29/2019 05:00:00","EDT","NORTH",61755,76,361,0,20,-162
"10/29/2019 05:00:00","EDT","WEST",61752,770,629,0,172,-66
"10/29/2019 06:00:00","EDT","CAPITL",61757,977,175,0,155,-1
"10/29/2019 06:00:00","EDT","CENTRL",61754,1020,1533,0,119,-1203
"10/29/2019 06:00:00","EDT","DUNWOD",61760,138,198,145,198,-153
