"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"08/05/2019 00:00:00","EDT","CAPITL",61757,1028,180,0,6,-73
"08/05/2019 00:00:00","EDT","CENTRL",61754,1031,1404,0,75,-1171
"08/05/2019 00:00:00","EDT","DUNWOD",61760,184,276,254,39,-54
"08/05/2019 00:00:00","EDT","GENESE",61753,712,203,0,9,-132
"08/05/2019 00:00:00","EDT","HUD VL",61758,699,148,210,4,-208
"08/05/2019 00:00:00","EDT","LONGIL",61762,1113,1449,0,196,-46
"08/05/2019 00:00:00","EDT","MHK VL",61756,454,181,0,9,-78
"08/05/2019 00:00:00","EDT","MILLWD",61759,155,59,43,6,-91
"08/05/2019 00:00:00","EDT","N.Y.C.",61761,2704,1652,2049,177,-5
"08/05/2019 00:00:00","EDT","NORTH",61755,85,336,0,18,-196
"08/05/2019 00:00:00","EDT","WEST",61752,946,568,0,54,-34
"08/05/2019 01:00:00","EDT","CAPITL",61757,942,185,0,6,-88
"08/05/2019 01:00:00","EDT","CENTRL",61754,985,1397,0,79,-1174
"08/05/2019 01:00:00","EDT","DUNWOD",61760,174,253,233,16,-56
"08/05/2019 01:00:00","EDT","GENESE",61753,670,201,0,5,-138
"08/05/2019 01:00:00","EDT","HUD VL",61758,658,139,191,4,-212
"08/05/2019 01:00:00","EDT","LONGIL",61762,922,1444,0,196,-40
"08/05/2019 01:00:00","EDT","MHK VL",61756,406,177,0,5,-84
"08/05/2019 01:00:00","EDT","MILLWD",61759,154,56,40,0,-47
"08/05/2019 01:00:00","EDT","N.Y.C.",61761,2583,1669,1847,142,-7
"08/05/2019 01:00:00","EDT","NORTH",61755,80,333,0,0,-145
"08/05/2019 01:00:00","EDT","WEST",61752,877,576,0,112,-34
"08/05/2019 02:00:00","EDT","CAPITL",61757,904,184,0,0,-75
"08/05/2019 02:00:00","EDT","CENTRL",61754,917,1389,0,75,-1173
"08/05/2019 02:00:00","EDT","DUNWOD",61760,173,242,219,25,-61
"08/05/2019 02:00:00","EDT","GENESE",61753,646,201,0,0,-157
"08/05/2019 02:00:00","EDT","HUD VL",61758,624,137,178,4,-236
"08/05/2019 02:00:00","EDT","LONGIL",61762,804,1443,0,222,-10
"08/05/2019 02:00:00","EDT","MHK VL",61756,388,175,0,7,-102
"08/05/2019 02:00:00","EDT","MILLWD",61759,143,53,37,6,-50
"08/05/2019 02:00:00","EDT","N.Y.C.",61761,2512,1723,1672,106,-16
"08/05/2019 02:00:00","EDT","NORTH",61755,76,330,0,46,-215
"08/05/2019 02:00:00","EDT","WEST",61752,845,586,0,114,-42
"08/05/2019 03:00:00","EDT","CAPITL",61757,891,185,0,0,-74
"08/05/2019 03:00:00","EDT","CENTRL",61754,922,1391,0,75,-1185
"08/05/2019 03:00:00","EDT","DUNWOD",61760,165,232,207,16,-61
"08/05/2019 03:00:00","EDT","GENESE",61753,636,206,0,0,-150
"08/05/2019 03:00:00","EDT","HUD VL",61758,607,136,170,4,-223
"08/05/2019 03:00:00","EDT","LONGIL",61762,736,1444,0,216,-19
"08/05/2019 03:00:00","EDT","MHK VL",61756,383,177,0,0,-91
"08/05/2019 03:00:00","EDT","MILLWD",61759,145,51,35,0,-68
"08/05/2019 03:00:00","EDT","N.Y.C.",61761,2465,1737,1536,88,-16
"08/05/2019 03:00:00","EDT","NORTH",61755,78,330,0,24,-153
"08/05/2019 03:00:00","EDT","WEST",61752,834,586,0,106,-30
"08/05/2019 04:00:00","EDT","CAPITL",61757,896,188,0,0,-90
"08/05/2019 04:00:00","EDT","CENTRL",61754,933,1399,0,87,-1183
"08/05/2019 04:00:00","EDT","DUNWOD",61760,161,228,199,16,-65
"08/05/2019 04:00:00","EDT","GENESE",61753,639,213,0,9,-150
"08/05/2019 04:00:00","EDT","HUD VL",61758,608,138,165,4,-214
"08/05/2019 04:00:00","EDT","LONGIL",61762,720,1444,0,222,-24
"08/05/2019 04:00:00","EDT","MHK VL",61756,378,179,0,9,-106
"08/05/2019 04:00:00","EDT","MILLWD",61759,101,49,34,6,-9
"08/05/2019 04:00:00","EDT","N.Y.C.",61761,2522,1709,1456,106,-16
"08/05/2019 04:00:00","EDT","NORTH",61755,78,330,0,0,-116
"08/05/2019 04:00:00","EDT","WEST",61752,832,597,0,115,-42
"08/05/2019 05:00:00","EDT","CAPITL",61757,971,168,0,6,-122
"08/05/2019 05:00:00","EDT","CENTRL",61754,963,1423,0,85,-1196
"08/05/2019 05:00:00","EDT","DUNWOD",61760,174,233,201,22,-69
"08/05/2019 05:00:00","EDT","GENESE",61753,669,230,0,9,-151
"08/05/2019 05:00:00","EDT","HUD VL",61758,627,143,165,4,-232
"08/05/2019 05:00:00","EDT","LONGIL",61762,771,1448,0,216,-39
"08/05/2019 05:00:00","EDT","MHK VL",61756,394,195,0,8,-112
"08/05/2019 05:00:00","EDT","MILLWD",61759,92,52,35,6,-16
"08/05/2019 05:00:00","EDT","N.Y.C.",61761,2665,1742,1451,86,-66
"08/05/2019 05:00:00","EDT","NORTH",61755,83,333,0,18,-115
"08/05/2019 05:00:00","EDT","WEST",61752,853,616,0,105,-30
"08/05/2019 06:00:00","EDT","CAPITL",61757,1129,89,0,6,-74
"08/05/2019 06:00:00","EDT","CENTRL",61754,1051,1457,0,145,-1168
"08/05/2019 06:00:00","EDT","DUNWOD",61760,193,247,212,16,-127
"08/05/2019 06:00:00","EDT","GENESE",61753,711,249,0,9,-138
"08/05/2019 06:00:00","EDT","HUD VL",61758,668,155,168,13,-258
"08/05/2019 06:00:00","EDT","LONGIL",61762,889,1454,0,216,-79
"08/05/2019 06:00:00","EDT","MHK VL",61756,438,209,0,9,-107
"08/05/2019 06:00:00","EDT","MILLWD",61759,136,55,36,0,-15
"08/05/2019 06:00:00","EDT","N.Y.C.",61761,2905,1857,1525,186,-100
"08/05/2019 06:00:00","EDT","NORTH",61755,87,339,0,24,-200
"08/05/2019 06:00:00","EDT","WEST",61752,896,635,0,213,-39
"08/05/2019 07:00:00","EDT","CAPITL",61757,1282,47,0,0,-158
"08/05/2019 07:00:00","EDT","CENTRL",61754,1124,1492,0,184,-1180
"08/05/2019 07:00:00","EDT","DUNWOD",61760,293,207,228,126,-133
"08/05/2019 07:00:00","EDT","GENESE",61753,782,274,0,0,-211
"08/05/2019 07:00:00","EDT","HUD VL",61758,726,169,182,0,-303
"08/05/2019 07:00:00","EDT","LONGIL",61762,1096,1462,0,231,-141
"08/05/2019 07:00:00","EDT","MHK VL",61756,487,232,0,22,-116
"08/05/2019 07:00:00","EDT","MILLWD",61759,173,59,38,0,-19
"08/05/2019 07:00:00","EDT","N.Y.C.",61761,3252,2001,1598,192,-24
"08/05/2019 07:00:00","EDT","NORTH",61755,98,351,0,38,-131
"08/05/2019 07:00:00","EDT","WEST",61752,972,673,0,569,-24
"08/05/2019 08:00:00","EDT","CAPITL",61757,1360,50,0,12,-242
"08/05/2019 08:00:00","EDT","CENTRL",61754,1154,1535,0,188,-1179
"08/05/2019 08:00:00","EDT","DUNWOD",61760,415,114,239,116,-142
"08/05/2019 08:00:00","EDT","GENESE",61753,824,293,0,9,-285
"08/05/2019 08:00:00","EDT","HUD VL",61758,789,185,200,12,-349
"08/05/2019 08:00:00","EDT","LONGIL",61762,1296,1469,0,236,-123
"08/05/2019 08:00:00","EDT","MHK VL",61756,522,249,0,47,-121
"08/05/2019 08:00:00","EDT","MILLWD",61759,202,63,40,6,-21
"08/05/2019 08:00:00","EDT","N.Y.C.",61761,3545,2130,1669,186,-38
"08/05/2019 08:00:00","EDT","NORTH",61755,100,361,0,21,-120
"08/05/2019 08:00:00","EDT","WEST",61752,996,755,0,616,-30
"08/05/2019 09:00:00","EDT","CAPITL",61757,1418,52,0,0,-278
"08/05/2019 09:00:00","EDT","CENTRL",61754,1198,1547,0,154,-1164
"08/05/2019 09:00:00","EDT","DUNWOD",61760,458,101,250,116,-115
"08/05/2019 09:00:00","EDT","GENESE",61753,861,305,0,0,-328
"08/05/2019 09:00:00","EDT","HUD VL",61758,831,193,215,0,-427
"08/05/2019 09:00:00","EDT","LONGIL",61762,1461,1473,0,240,-266
"08/05/2019 09:00:00","EDT","MHK VL",61756,551,259,0,92,-119
"08/05/2019 09:00:00","EDT","MILLWD",61759,258,25,42,0,-24
"08/05/2019 09:00:00","EDT","N.Y.C.",61761,3766,2103,1780,236,-91
"08/05/2019 09:00:00","EDT","NORTH",61755,108,366,0,35,-162
"08/05/2019 09:00:00","EDT","WEST",61752,1033,794,0,770,-30
"08/05/2019 10:00:00","EDT","CAPITL",61757,1468,52,0,0,-254
"08/05/2019 10:00:00","EDT","CENTRL",61754,1242,1564,0,161,-1179
"08/05/2019 10:00:00","EDT","DUNWOD",61760,482,95,273,116,-123
"08/05/2019 10:00:00","EDT","GENESE",61753,894,314,0,0,-261
"08/05/2019 10:00:00","EDT","HUD VL",61758,919,167,229,0,-435
"08/05/2019 10:00:00","EDT","LONGIL",61762,1657,1475,0,288,-105
"08/05/2019 10:00:00","EDT","MHK VL",61756,570,268,0,45,-122
"08/05/2019 10:00:00","EDT","MILLWD",61759,277,18,47,0,-46
"08/05/2019 10:00:00","EDT","N.Y.C.",61761,3907,2010,1980,246,-84
"08/05/2019 10:00:00","EDT","NORTH",61755,113,372,0,24,-184
"08/05/2019 10:00:00","EDT","WEST",61752,1076,806,0,709,-38
"08/05/2019 11:00:00","EDT","CAPITL",61757,1493,52,0,0,-455
"08/05/2019 11:00:00","EDT","CENTRL",61754,1293,1570,0,147,-1152
"08/05/2019 11:00:00","EDT","DUNWOD",61760,503,91,290,116,-123
"08/05/2019 11:00:00","EDT","GENESE",61753,926,319,0,0,-270
"08/05/2019 11:00:00","EDT","HUD VL",61758,987,150,247,0,-503
"08/05/2019 11:00:00","EDT","LONGIL",61762,1809,1476,0,335,-139
"08/05/2019 11:00:00","EDT","MHK VL",61756,587,271,0,39,-132
"08/05/2019 11:00:00","EDT","MILLWD",61759,266,17,50,0,-47
"08/05/2019 11:00:00","EDT","N.Y.C.",61761,3985,1957,2122,258,-176
"08/05/2019 11:00:00","EDT","NORTH",61755,115,373,0,20,-131
"08/05/2019 11:00:00","EDT","WEST",61752,1121,821,0,696,-40
"08/05/2019 12:00:00","EDT","CAPITL",61757,1516,55,0,0,-319
"08/05/2019 12:00:00","EDT","CENTRL",61754,1334,1570,0,220,-1107
"08/05/2019 12:00:00","EDT","DUNWOD",61760,514,92,301,116,-191
"08/05/2019 12:00:00","EDT","GENESE",61753,951,324,0,0,-233
"08/05/2019 12:00:00","EDT","HUD VL",61758,1031,152,262,0,-391
"08/05/2019 12:00:00","EDT","LONGIL",61762,1919,1475,0,373,-89
"08/05/2019 12:00:00","EDT","MHK VL",61756,607,273,0,39,-97
"08/05/2019 12:00:00","EDT","MILLWD",61759,276,17,53,0,-79
"08/05/2019 12:00:00","EDT","N.Y.C.",61761,4022,1951,2203,267,-126
"08/05/2019 12:00:00","EDT","NORTH",61755,116,373,0,21,-125
"08/05/2019 12:00:00","EDT","WEST",61752,1156,836,0,709,-69
"08/05/2019 13:00:00","EDT","CAPITL",61757,1553,55,0,0,-428
"08/05/2019 13:00:00","EDT","CENTRL",61754,1366,1578,0,223,-1114
"08/05/2019 13:00:00","EDT","DUNWOD",61760,526,94,313,116,-163
"08/05/2019 13:00:00","EDT","GENESE",61753,972,330,0,0,-172
"08/05/2019 13:00:00","EDT","HUD VL",61758,1093,136,284,0,-373
"08/05/2019 13:00:00","EDT","LONGIL",61762,2030,1484,0,349,-55
"08/05/2019 13:00:00","EDT","MHK VL",61756,624,275,0,41,-94
"08/05/2019 13:00:00","EDT","MILLWD",61759,289,18,57,0,-42
"08/05/2019 13:00:00","EDT","N.Y.C.",61761,4066,1944,2299,266,-58
"08/05/2019 13:00:00","EDT","NORTH",61755,117,374,0,32,-126
"08/05/2019 13:00:00","EDT","WEST",61752,1200,850,0,622,-24
"08/05/2019 14:00:00","EDT","CAPITL",61757,1587,55,0,0,-382
"08/05/2019 14:00:00","EDT","CENTRL",61754,1400,1570,0,254,-1096
"08/05/2019 14:00:00","EDT","DUNWOD",61760,535,95,322,138,-128
"08/05/2019 14:00:00","EDT","GENESE",61753,991,335,0,0,-115
"08/05/2019 14:00:00","EDT","HUD VL",61758,1113,153,299,10,-350
"08/05/2019 14:00:00","EDT","LONGIL",61762,2113,1486,0,307,-45
"08/05/2019 14:00:00","EDT","MHK VL",61756,636,274,0,49,-104
"08/05/2019 14:00:00","EDT","MILLWD",61759,285,18,59,44,-53
"08/05/2019 14:00:00","EDT","N.Y.C.",61761,4098,1942,2358,330,-33
"08/05/2019 14:00:00","EDT","NORTH",61755,119,373,0,44,-159
"08/05/2019 14:00:00","EDT","WEST",61752,1204,871,0,606,-53
"08/05/2019 15:00:00","EDT","CAPITL",61757,1600,54,0,25,-347
"08/05/2019 15:00:00","EDT","CENTRL",61754,1434,1559,0,278,-1107
"08/05/2019 15:00:00","EDT","DUNWOD",61760,530,117,327,143,-134
"08/05/2019 15:00:00","EDT","GENESE",61753,982,355,0,16,-110
"08/05/2019 15:00:00","EDT","HUD VL",61758,1111,181,312,28,-261
"08/05/2019 15:00:00","EDT","LONGIL",61762,2195,1485,0,344,-26
"08/05/2019 15:00:00","EDT","MHK VL",61756,651,269,0,80,-53
"08/05/2019 15:00:00","EDT","MILLWD",61759,284,22,61,49,-27
"08/05/2019 15:00:00","EDT","N.Y.C.",61761,4044,1932,2438,338,-25
"08/05/2019 15:00:00","EDT","NORTH",61755,122,373,0,63,-176
"08/05/2019 15:00:00","EDT","WEST",61752,1132,953,0,572,-41
"08/05/2019 16:00:00","EDT","CAPITL",61757,1618,53,0,25,-381
"08/05/2019 16:00:00","EDT","CENTRL",61754,1473,1551,0,289,-1095
