"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"09/20/2019 00:00:00","EDT","CAPITL",61757,821,202,0,27,-61
"09/20/2019 00:00:00","EDT","CENTRL",61754,872,1437,0,97,-1229
"09/20/2019 00:00:00","EDT","DUNWOD",61760,137,197,128,0,-112
"09/20/2019 00:00:00","EDT","GENESE",61753,622,209,0,8,-124
"09/20/2019 00:00:00","EDT","HUD VL",61758,531,142,131,0,-216
"09/20/2019 00:00:00","EDT","LONGIL",61762,84,1446,0,121,-100
"09/20/2019 00:00:00","EDT","MHK VL",61756,383,183,0,14,-85
"09/20/2019 00:00:00","EDT","MILLWD",61759,129,45,22,0,-83
"09/20/2019 00:00:00","EDT","N.Y.C.",61761,2021,1407,1098,28,-76
"09/20/2019 00:00:00","EDT","NORTH",61755,70,339,0,6,-124
"09/20/2019 00:00:00","EDT","WEST",61752,800,589,0,284,-7
"09/20/2019 01:00:00","EDT","CAPITL",61757,796,197,0,27,-73
"09/20/2019 01:00:00","EDT","CENTRL",61754,833,1430,0,75,-1237
"09/20/2019 01:00:00","EDT","DUNWOD",61760,134,184,117,0,-107
"09/20/2019 01:00:00","EDT","GENESE",61753,595,208,0,0,-124
"09/20/2019 01:00:00","EDT","HUD VL",61758,512,138,123,9,-196
"09/20/2019 01:00:00","EDT","LONGIL",61762,66,1446,0,92,-80
"09/20/2019 01:00:00","EDT","MHK VL",61756,368,177,0,10,-85
"09/20/2019 01:00:00","EDT","MILLWD",61759,131,42,21,9,-78
"09/20/2019 01:00:00","EDT","N.Y.C.",61761,1911,1399,958,28,-76
"09/20/2019 01:00:00","EDT","NORTH",61755,69,338,0,0,-139
"09/20/2019 01:00:00","EDT","WEST",61752,751,586,0,267,-6
"09/20/2019 02:00:00","EDT","CAPITL",61757,770,195,0,52,-39
"09/20/2019 02:00:00","EDT","CENTRL",61754,815,1425,0,75,-1243
"09/20/2019 02:00:00","EDT","DUNWOD",61760,133,178,108,0,-101
"09/20/2019 02:00:00","EDT","GENESE",61753,572,204,0,0,-127
"09/20/2019 02:00:00","EDT","HUD VL",61758,497,137,120,9,-211
"09/20/2019 02:00:00","EDT","LONGIL",61762,66,1445,0,91,-80
"09/20/2019 02:00:00","EDT","MHK VL",61756,352,174,0,10,-95
"09/20/2019 02:00:00","EDT","MILLWD",61759,120,40,20,9,-76
"09/20/2019 02:00:00","EDT","N.Y.C.",61761,1858,1387,857,28,-72
"09/20/2019 02:00:00","EDT","NORTH",61755,67,336,0,0,-143
"09/20/2019 02:00:00","EDT","WEST",61752,721,587,0,285,-13
"09/20/2019 03:00:00","EDT","CAPITL",61757,759,194,0,27,-72
"09/20/2019 03:00:00","EDT","CENTRL",61754,802,1424,0,84,-1241
"09/20/2019 03:00:00","EDT","DUNWOD",61760,127,175,107,9,-106
"09/20/2019 03:00:00","EDT","GENESE",61753,569,205,0,9,-125
"09/20/2019 03:00:00","EDT","HUD VL",61758,492,134,117,21,-207
"09/20/2019 03:00:00","EDT","LONGIL",61762,65,1444,0,96,-66
"09/20/2019 03:00:00","EDT","MHK VL",61756,356,177,0,22,-79
"09/20/2019 03:00:00","EDT","MILLWD",61759,124,40,20,9,-84
"09/20/2019 03:00:00","EDT","N.Y.C.",61761,1825,1413,828,28,-75
"09/20/2019 03:00:00","EDT","NORTH",61755,66,336,0,0,-132
"09/20/2019 03:00:00","EDT","WEST",61752,710,580,0,285,-10
"09/20/2019 04:00:00","EDT","CAPITL",61757,769,200,0,45,-53
"09/20/2019 04:00:00","EDT","CENTRL",61754,828,1431,0,92,-1236
"09/20/2019 04:00:00","EDT","DUNWOD",61760,130,172,107,9,-101
"09/20/2019 04:00:00","EDT","GENESE",61753,580,211,0,9,-132
"09/20/2019 04:00:00","EDT","HUD VL",61758,499,136,117,9,-225
"09/20/2019 04:00:00","EDT","LONGIL",61762,65,1445,0,101,-96
"09/20/2019 04:00:00","EDT","MHK VL",61756,366,176,0,17,-89
"09/20/2019 04:00:00","EDT","MILLWD",61759,92,41,20,9,-74
"09/20/2019 04:00:00","EDT","N.Y.C.",61761,1863,1397,813,36,-120
"09/20/2019 04:00:00","EDT","NORTH",61755,67,337,0,0,-125
"09/20/2019 04:00:00","EDT","WEST",61752,721,591,0,293,-14
"09/20/2019 05:00:00","EDT","CAPITL",61757,806,211,0,45,-57
"09/20/2019 05:00:00","EDT","CENTRL",61754,872,1456,0,92,-1225
"09/20/2019 05:00:00","EDT","DUNWOD",61760,139,179,114,9,-119
"09/20/2019 05:00:00","EDT","GENESE",61753,616,225,0,0,-72
"09/20/2019 05:00:00","EDT","HUD VL",61758,540,141,124,9,-226
"09/20/2019 05:00:00","EDT","LONGIL",61762,65,1446,0,95,-97
"09/20/2019 05:00:00","EDT","MHK VL",61756,387,190,0,17,-84
"09/20/2019 05:00:00","EDT","MILLWD",61759,88,42,21,9,-56
"09/20/2019 05:00:00","EDT","N.Y.C.",61761,2028,1417,863,36,-112
"09/20/2019 05:00:00","EDT","NORTH",61755,74,341,0,0,-134
"09/20/2019 05:00:00","EDT","WEST",61752,768,613,0,193,-15
