"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"12/12/2019 00:00:00","EST","CAPITL",61757,933,217,0,107,-155
"12/12/2019 00:00:00","EST","CENTRL",61754,1153,1498,0,82,-1250
"12/12/2019 00:00:00","EST","DUNWOD",61760,141,205,172,5,-31
"12/12/2019 00:00:00","EST","GENESE",61753,768,226,0,7,-46
"12/12/2019 00:00:00","EST","HUD VL",61758,649,157,178,32,-45
"12/12/2019 00:00:00","EST","LONGIL",61762,449,1423,0,232,-86
"12/12/2019 00:00:00","EST","MHK VL",61756,506,213,0,7,-53
"12/12/2019 00:00:00","EST","MILLWD",61759,180,54,33,39,-67
"12/12/2019 00:00:00","EST","N.Y.C.",61761,2152,1647,888,129,-41
"12/12/2019 00:00:00","EST","NORTH",61755,124,402,0,20,-195
"12/12/2019 00:00:00","EST","WEST",61752,929,624,0,307,-58
"12/12/2019 01:00:00","EST","CAPITL",61757,914,215,0,93,-146
"12/12/2019 01:00:00","EST","CENTRL",61754,1109,1499,0,85,-1249
"12/12/2019 01:00:00","EST","DUNWOD",61760,135,200,161,9,-11
"12/12/2019 01:00:00","EST","GENESE",61753,739,225,0,10,-58
"12/12/2019 01:00:00","EST","HUD VL",61758,627,154,169,25,-23
"12/12/2019 01:00:00","EST","LONGIL",61762,364,1423,0,222,-66
"12/12/2019 01:00:00","EST","MHK VL",61756,484,210,0,11,-36
"12/12/2019 01:00:00","EST","MILLWD",61759,185,53,31,34,-34
"12/12/2019 01:00:00","EST","N.Y.C.",61761,2063,1663,764,131,-36
"12/12/2019 01:00:00","EST","NORTH",61755,119,405,0,8,-220
"12/12/2019 01:00:00","EST","WEST",61752,896,623,0,236,-43
"12/12/2019 02:00:00","EST","CAPITL",61757,918,215,0,106,-130
"12/12/2019 02:00:00","EST","CENTRL",61754,1097,1496,0,79,-1220
"12/12/2019 02:00:00","EST","DUNWOD",61760,132,193,158,33,-24
"12/12/2019 02:00:00","EST","GENESE",61753,726,225,0,14,-16
"12/12/2019 02:00:00","EST","HUD VL",61758,624,152,166,31,-26
"12/12/2019 02:00:00","EST","LONGIL",61762,322,1421,0,225,-64
"12/12/2019 02:00:00","EST","MHK VL",61756,480,206,0,16,-38
"12/12/2019 02:00:00","EST","MILLWD",61759,176,51,31,36,-42
"12/12/2019 02:00:00","EST","N.Y.C.",61761,2007,1657,734,152,-46
"12/12/2019 02:00:00","EST","NORTH",61755,117,403,0,20,-204
"12/12/2019 02:00:00","EST","WEST",61752,885,620,0,328,-52
"12/12/2019 03:00:00","EST","CAPITL",61757,927,215,0,90,-125
