"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"09/23/2019 00:00:00","EDT","CAPITL",61757,924,203,0,40,-67
"09/23/2019 00:00:00","EDT","CENTRL",61754,1005,1423,0,122,-1162
"09/23/2019 00:00:00","EDT","DUNWOD",61760,150,238,188,77,-33
"09/23/2019 00:00:00","EDT","GENESE",61753,687,199,0,41,-52
"09/23/2019 00:00:00","EDT","HUD VL",61758,599,140,171,13,-197
"09/23/2019 00:00:00","EDT","LONGIL",61762,576,1446,0,256,-5
"09/23/2019 00:00:00","EDT","MHK VL",61756,406,173,0,18,-31
"09/23/2019 00:00:00","EDT","MILLWD",61759,139,51,31,6,-77
"09/23/2019 00:00:00","EDT","N.Y.C.",61761,2126,1574,1729,52,-46
"09/23/2019 00:00:00","EDT","NORTH",61755,70,335,0,10,-276
"09/23/2019 00:00:00","EDT","WEST",61752,869,583,0,144,-8
"09/23/2019 01:00:00","EDT","CAPITL",61757,861,198,0,43,-60
"09/23/2019 01:00:00","EDT","CENTRL",61754,934,1420,0,118,-1167
"09/23/2019 01:00:00","EDT","DUNWOD",61760,141,225,174,88,-28
"09/23/2019 01:00:00","EDT","GENESE",61753,647,197,0,37,-52
"09/23/2019 01:00:00","EDT","HUD VL",61758,565,135,158,32,-87
"09/23/2019 01:00:00","EDT","LONGIL",61762,470,1445,0,293,-5
"09/23/2019 01:00:00","EDT","MHK VL",61756,367,171,0,22,-43
"09/23/2019 01:00:00","EDT","MILLWD",61759,140,49,29,11,-75
"09/23/2019 01:00:00","EDT","N.Y.C.",61761,2023,1551,1561,53,-45
"09/23/2019 01:00:00","EDT","NORTH",61755,69,335,0,0,-280
"09/23/2019 01:00:00","EDT","WEST",61752,806,589,0,189,-19
"09/23/2019 02:00:00","EDT","CAPITL",61757,829,196,0,43,-62
"09/23/2019 02:00:00","EDT","CENTRL",61754,901,1415,0,114,-1166
"09/23/2019 02:00:00","EDT","DUNWOD",61760,137,217,165,83,-30
"09/23/2019 02:00:00","EDT","GENESE",61753,617,196,0,31,-52
"09/23/2019 02:00:00","EDT","HUD VL",61758,545,131,150,29,-88
"09/23/2019 02:00:00","EDT","LONGIL",61762,405,1445,0,270,-5
"09/23/2019 02:00:00","EDT","MHK VL",61756,357,169,0,14,-43
"09/23/2019 02:00:00","EDT","MILLWD",61759,132,48,28,13,-77
"09/23/2019 02:00:00","EDT","N.Y.C.",61761,1965,1543,1459,48,-46
"09/23/2019 02:00:00","EDT","NORTH",61755,69,332,0,0,-272
"09/23/2019 02:00:00","EDT","WEST",61752,782,586,0,189,-19
"09/23/2019 03:00:00","EDT","CAPITL",61757,820,196,0,43,-62
"09/23/2019 03:00:00","EDT","CENTRL",61754,888,1413,0,116,-1173
"09/23/2019 03:00:00","EDT","DUNWOD",61760,135,211,157,82,-32
"09/23/2019 03:00:00","EDT","GENESE",61753,611,198,0,35,-64
