"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"10/02/2019 00:00:00","EDT","CAPITL",61757,872,204,0,170,-220
"10/02/2019 00:00:00","EDT","CENTRL",61754,962,1450,0,80,-1183
"10/02/2019 00:00:00","EDT","DUNWOD",61760,143,215,175,124,-68
"10/02/2019 00:00:00","EDT","GENESE",61753,698,209,0,14,-112
"10/02/2019 00:00:00","EDT","HUD VL",61758,559,148,156,52,-40
"10/02/2019 00:00:00","EDT","LONGIL",61762,434,1454,0,304,-53
"10/02/2019 00:00:00","EDT","MHK VL",61756,390,180,0,43,-96
"10/02/2019 00:00:00","EDT","MILLWD",61759,139,52,31,20,-115
"10/02/2019 00:00:00","EDT","N.Y.C.",61761,2061,1371,1549,152,-132
"10/02/2019 00:00:00","EDT","NORTH",61755,77,333,0,0,-362
"10/02/2019 00:00:00","EDT","WEST",61752,822,606,0,294,-16
"10/02/2019 01:00:00","EDT","CAPITL",61757,835,199,0,180,-210
"10/02/2019 01:00:00","EDT","CENTRL",61754,930,1450,0,101,-1180
"10/02/2019 01:00:00","EDT","DUNWOD",61760,138,204,161,124,-14
"10/02/2019 01:00:00","EDT","GENESE",61753,665,207,0,23,-62
"10/02/2019 01:00:00","EDT","HUD VL",61758,539,145,145,45,-42
"10/02/2019 01:00:00","EDT","LONGIL",61762,319,1452,0,310,-107
"10/02/2019 01:00:00","EDT","MHK VL",61756,355,177,0,32,-96
"10/02/2019 01:00:00","EDT","MILLWD",61759,140,47,28,20,-57
"10/02/2019 01:00:00","EDT","N.Y.C.",61761,1973,1361,1402,164,-40
"10/02/2019 01:00:00","EDT","NORTH",61755,75,336,0,10,-354
"10/02/2019 01:00:00","EDT","WEST",61752,776,604,0,295,-40
"10/02/2019 02:00:00","EDT","CAPITL",61757,821,194,0,184,-20
"10/02/2019 02:00:00","EDT","CENTRL",61754,882,1442,0,101,-1178
"10/02/2019 02:00:00","EDT","DUNWOD",61760,132,197,148,118,-17
"10/02/2019 02:00:00","EDT","GENESE",61753,640,204,0,23,-62
"10/02/2019 02:00:00","EDT","HUD VL",61758,523,143,139,43,-67
"10/02/2019 02:00:00","EDT","LONGIL",61762,252,1450,0,326,-72
"10/02/2019 02:00:00","EDT","MHK VL",61756,343,173,0,47,-96
"10/02/2019 02:00:00","EDT","MILLWD",61759,134,47,27,20,-34
"10/02/2019 02:00:00","EDT","N.Y.C.",61761,1910,1353,1282,177,-67
"10/02/2019 02:00:00","EDT","NORTH",61755,73,333,0,2,-291
"10/02/2019 02:00:00","EDT","WEST",61752,755,596,0,382,-40
"10/02/2019 03:00:00","EDT","CAPITL",61757,817,196,0,184,-20
"10/02/2019 03:00:00","EDT","CENTRL",61754,870,1437,0,101,-1177
"10/02/2019 03:00:00","EDT","DUNWOD",61760,129,193,148,124,-52
"10/02/2019 03:00:00","EDT","GENESE",61753,632,203,0,23,-62
"10/02/2019 03:00:00","EDT","HUD VL",61758,519,140,135,48,-51
"10/02/2019 03:00:00","EDT","LONGIL",61762,218,1451,0,326,-75
"10/02/2019 03:00:00","EDT","MHK VL",61756,345,174,0,37,-96
"10/02/2019 03:00:00","EDT","MILLWD",61759,139,46,27,20,-40
"10/02/2019 03:00:00","EDT","N.Y.C.",61761,1873,1374,1247,159,-40
"10/02/2019 03:00:00","EDT","NORTH",61755,76,333,0,2,-348
"10/02/2019 03:00:00","EDT","WEST",61752,747,592,0,334,-40
