"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"07/14/2019 00:00:00","EDT","CAPITL",61757,1051,191,0,12,-193
"07/14/2019 00:00:00","EDT","CENTRL",61754,1102,1410,0,139,-1246
"07/14/2019 00:00:00","EDT","DUNWOD",61760,178,281,266,88,-31
"07/14/2019 00:00:00","EDT","GENESE",61753,761,190,0,17,-172
"07/14/2019 00:00:00","EDT","HUD VL",61758,761,147,239,5,-164
"07/14/2019 00:00:00","EDT","LONGIL",61762,1227,1450,0,86,-68
"07/14/2019 00:00:00","EDT","MHK VL",61756,423,171,0,24,-168
"07/14/2019 00:00:00","EDT","MILLWD",61759,168,63,44,65,-78
"07/14/2019 00:00:00","EDT","N.Y.C.",61761,2543,1662,2262,351,-54
"07/14/2019 00:00:00","EDT","NORTH",61755,81,335,0,12,-226
"07/14/2019 00:00:00","EDT","WEST",61752,953,553,0,299,-8
"07/14/2019 01:00:00","EDT","CAPITL",61757,982,186,0,30,-128
"07/14/2019 01:00:00","EDT","CENTRL",61754,1039,1402,0,135,-1248
"07/14/2019 01:00:00","EDT","DUNWOD",61760,175,267,245,88,-27
"07/14/2019 01:00:00","EDT","GENESE",61753,714,185,0,29,-180
"07/14/2019 01:00:00","EDT","HUD VL",61758,716,140,218,14,-98
"07/14/2019 01:00:00","EDT","LONGIL",61762,1034,1450,0,86,-14
"07/14/2019 01:00:00","EDT","MHK VL",61756,398,166,0,13,-172
"07/14/2019 01:00:00","EDT","MILLWD",61759,163,61,41,64,-56
"07/14/2019 01:00:00","EDT","N.Y.C.",61761,2412,1694,2078,294,-6
"07/14/2019 01:00:00","EDT","NORTH",61755,76,335,0,27,-208
"07/14/2019 01:00:00","EDT","WEST",61752,888,549,0,224,-8
"07/14/2019 02:00:00","EDT","CAPITL",61757,938,183,0,18,-165
"07/14/2019 02:00:00","EDT","CENTRL",61754,975,1400,0,129,-1251
"07/14/2019 02:00:00","EDT","DUNWOD",61760,163,255,230,88,-27
"07/14/2019 02:00:00","EDT","GENESE",61753,682,183,0,11,-187
"07/14/2019 02:00:00","EDT","HUD VL",61758,678,137,202,14,-101
"07/14/2019 02:00:00","EDT","LONGIL",61762,891,1448,0,104,0
"07/14/2019 02:00:00","EDT","MHK VL",61756,375,160,0,23,-155
"07/14/2019 02:00:00","EDT","MILLWD",61759,157,56,38,64,-4
