"Time Stamp","Time Zone","Name","PTID","Energy Bid Load","Bilateral Load","Price Cap Load","Virtual Load","Virtual Supply"
"10/15/2019 00:00:00","EDT","CAPITL",61757,783,194,0,312,-269
"10/15/2019 00:00:00","EDT","CENTRL",61754,883,1449,0,62,-1232
"10/15/2019 00:00:00","EDT","DUNWOD",61760,122,181,130,56,-84
"10/15/2019 00:00:00","EDT","GENESE",61753,594,205,0,9,-125
"10/15/2019 00:00:00","EDT","HUD VL",61758,530,144,140,0,-158
"10/15/2019 00:00:00","EDT","LONGIL",61762,395,1124,0,235,-132
"10/15/2019 00:00:00","EDT","MHK VL",61756,359,183,0,9,-74
"10/15/2019 00:00:00","EDT","MILLWD",61759,123,44,26,0,-111
"10/15/2019 00:00:00","EDT","N.Y.C.",61761,1824,1426,1082,168,-151
"10/15/2019 00:00:00","EDT","NORTH",61755,72,341,0,21,-224
"10/15/2019 00:00:00","EDT","WEST",61752,745,575,0,158,-151
"10/15/2019 01:00:00","EDT","CAPITL",61757,754,187,0,329,-275
"10/15/2019 01:00:00","EDT","CENTRL",61754,843,1447,0,41,-1255
"10/15/2019 01:00:00","EDT","DUNWOD",61760,121,178,120,69,-20
"10/15/2019 01:00:00","EDT","GENESE",61753,565,205,0,4,-129
"10/15/2019 01:00:00","EDT","HUD VL",61758,509,142,132,0,-135
"10/15/2019 01:00:00","EDT","LONGIL",61762,328,1122,0,179,-65
"10/15/2019 01:00:00","EDT","MHK VL",61756,347,183,0,8,-78
"10/15/2019 01:00:00","EDT","MILLWD",61759,130,43,24,0,-106
"10/15/2019 01:00:00","EDT","N.Y.C.",61761,1736,1413,957,168,-124
"10/15/2019 01:00:00","EDT","NORTH",61755,69,342,0,43,-243
"10/15/2019 01:00:00","EDT","WEST",61752,724,578,0,152,-98
"10/15/2019 02:00:00","EDT","CAPITL",61757,743,185,0,317,-269
"10/15/2019 02:00:00","EDT","CENTRL",61754,813,1442,0,36,-1261
"10/15/2019 02:00:00","EDT","DUNWOD",61760,118,171,118,75,-59
"10/15/2019 02:00:00","EDT","GENESE",61753,553,200,0,14,-134
"10/15/2019 02:00:00","EDT","HUD VL",61758,497,140,128,0,-133
"10/15/2019 02:00:00","EDT","LONGIL",61762,284,1121,0,179,-115
"10/15/2019 02:00:00","EDT","MHK VL",61756,344,180,0,13,-129
"10/15/2019 02:00:00","EDT","MILLWD",61759,120,42,24,38,-62
"10/15/2019 02:00:00","EDT","N.Y.C.",61761,1684,1386,912,168,-120
"10/15/2019 02:00:00","EDT","NORTH",61755,68,340,0,28,-242
"10/15/2019 02:00:00","EDT","WEST",61752,710,570,0,155,-125
"10/15/2019 03:00:00","EDT","CAPITL",61757,740,189,0,272,-252
"10/15/2019 03:00:00","EDT","CENTRL",61754,806,1443,0,30,-1279
"10/15/2019 03:00:00","EDT","DUNWOD",61760,116,165,111,80,-67
"10/15/2019 03:00:00","EDT","GENESE",61753,556,201,0,7,-149
"10/15/2019 03:00:00","EDT","HUD VL",61758,504,138,127,5,-140
"10/15/2019 03:00:00","EDT","LONGIL",61762,266,1122,0,129,-51
"10/15/2019 03:00:00","EDT","MHK VL",61756,341,181,0,14,-121
"10/15/2019 03:00:00","EDT","MILLWD",61759,128,41,23,5,-107
"10/15/2019 03:00:00","EDT","N.Y.C.",61761,1655,1414,846,162,-128
"10/15/2019 03:00:00","EDT","NORTH",61755,69,343,0,10,-227
"10/15/2019 03:00:00","EDT","WEST",61752,707,560,0,141,-48
"10/15/2019 04:00:00","EDT","CAPITL",61757,754,193,0,311,-281
"10/15/2019 04:00:00","EDT","CENTRL",61754,830,1455,0,58,-1269
"10/15/2019 04:00:00","EDT","DUNWOD",61760,119,164,112,138,-29
"10/15/2019 04:00:00","EDT","GENESE",61753,572,209,0,0,-141
"10/15/2019 04:00:00","EDT","HUD VL",61758,513,139,129,38,-121
"10/15/2019 04:00:00","EDT","LONGIL",61762,298,1122,0,129,-122
"10/15/2019 04:00:00","EDT","MHK VL",61756,358,186,0,8,-129
"10/15/2019 04:00:00","EDT","MILLWD",61759,94,42,23,38,-66
"10/15/2019 04:00:00","EDT","N.Y.C.",61761,1700,1381,856,162,-163
"10/15/2019 04:00:00","EDT","NORTH",61755,74,342,0,8,-229
"10/15/2019 04:00:00","EDT","WEST",61752,720,569,0,199,-146
