State, Facility Name, Facility ID (ORISPL), Unit ID, Year, County Code, FIPS Code, Source Category, Facility Latitude, Facility Longitude, Owner, Fuel Type (Primary), Fuel Type (Secondary), Commercial Operation Date
NY,23rd and 3rd,7910,2301,2009,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2301,2010,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2301,2011,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2301,2012,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2301,2013,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2301,2014,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2301,2015,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2301,2016,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2301,2017,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2301,2018,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2301,2019,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2009,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2010,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2011,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2012,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2013,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2014,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2015,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2016,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2017,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2018,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,23rd and 3rd,7910,2302,2019,NY047,47,Electric Utility,40.663,-74,New York Power Authority,Pipeline Natural Gas,,08/02/2001
NY,AG - Energy,10803,1,2009,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,1,2010,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,1,2011,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,1,2012,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,1,2013,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,1,2014,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,1,2015,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,1,2016,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,1,2017,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,1,2018,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,1,2019,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2009,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2010,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2011,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2012,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2013,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2014,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2015,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2016,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2017,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2018,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,AG - Energy,10803,2,2019,NY089,89,Electric Utility,44.7258,-75.4417,"AG Energy, LP",Pipeline Natural Gas,Diesel Oil,05/19/1994
NY,Allegany Station No. 133,10619,1,2009,NY003,3,Electric Utility,42.5083,-78.0661,Rochester Gas & Electric Corporation,Pipeline Natural Gas,,02/13/1996
NY,Allegany Station No. 133,10619,1,2010,NY003,3,Electric Utility,42.5083,-78.0661,Rochester Gas & Electric Corporation,Pipeline Natural Gas,,02/13/1996
NY,Allegany Station No. 133,10619,1,2011,NY003,3,Electric Utility,42.5083,-78.0661,Rochester Gas & Electric Corporation,Pipeline Natural Gas,,02/13/1996
NY,Allegany Station No. 133,10619,1,2012,NY003,3,Electric Utility,42.5083,-78.0661,Rochester Gas & Electric Corporation,Pipeline Natural Gas,,02/13/1996
NY,Allegany Station No. 133,10619,1,2013,NY003,3,Electric Utility,42.5083,-78.0661,"Allegany Generating Station, Rochester Gas & Electric Corporation",Pipeline Natural Gas,,02/13/1996
NY,Allegany Station No. 133,10619,1,2014,NY003,3,Electric Utility,42.5083,-78.0661,Allegany Generating Station,Pipeline Natural Gas,,02/13/1996
NY,Allegany Station No. 133,10619,1,2015,NY003,3,Electric Utility,42.5083,-78.0661,Allegany Generating Station,Pipeline Natural Gas,,02/13/1996
NY,Allegany Station No. 133,10619,1,2016,NY003,3,Electric Utility,42.5083,-78.0661,Allegany Generating Station,Pipeline Natural Gas,,02/13/1996
NY,Allegany Station No. 133,10619,1,2017,NY003,3,Electric Utility,42.5083,-78.0661,Allegany Generating Station,Pipeline Natural Gas,,02/13/1996
NY,Allegany Station No. 133,10619,1,2018,NY003,3,Electric Utility,42.5083,-78.0661,Allegany Generating Station,Pipeline Natural Gas,,02/13/1996
NY,Allegany Station No. 133,10619,1,2019,NY003,3,Electric Utility,42.5083,-78.0661,Allegany Generating Station,Pipeline Natural Gas,,02/13/1996
NY,Arthur Kill,2490,20,2009,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,20,2010,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,20,2011,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,20,2012,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,20,2013,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,20,2014,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,20,2015,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,20,2016,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,20,2017,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,20,2018,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,20,2019,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,08/01/1959
NY,Arthur Kill,2490,30,2009,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Arthur Kill,2490,30,2010,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Arthur Kill,2490,30,2011,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Arthur Kill,2490,30,2012,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Arthur Kill,2490,30,2013,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Arthur Kill,2490,30,2014,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Arthur Kill,2490,30,2015,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Arthur Kill,2490,30,2016,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Arthur Kill,2490,30,2017,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Arthur Kill,2490,30,2018,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Arthur Kill,2490,30,2019,NY085,85,Electric Utility,40.5915,-74.2027,"Arthur Kill Power, LLC",Pipeline Natural Gas,,06/01/1969
NY,Astoria Energy,55375,CT1,2009,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT1,2010,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT1,2011,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT1,2012,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT1,2013,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT1,2014,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT1,2015,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT1,2016,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT1,2017,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT1,2018,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT1,2019,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2009,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2010,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2011,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2012,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2013,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2014,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2015,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2016,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2017,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2018,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT2,2019,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,03/29/2006
NY,Astoria Energy,55375,CT3,2011,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/06/2011
NY,Astoria Energy,55375,CT3,2012,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/06/2011
NY,Astoria Energy,55375,CT3,2013,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/06/2011
NY,Astoria Energy,55375,CT3,2014,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/06/2011
NY,Astoria Energy,55375,CT3,2015,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/06/2011
NY,Astoria Energy,55375,CT3,2016,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/06/2011
NY,Astoria Energy,55375,CT3,2017,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/06/2011
NY,Astoria Energy,55375,CT3,2018,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/06/2011
NY,Astoria Energy,55375,CT3,2019,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/06/2011
NY,Astoria Energy,55375,CT4,2011,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/11/2011
NY,Astoria Energy,55375,CT4,2012,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/11/2011
NY,Astoria Energy,55375,CT4,2013,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/11/2011
NY,Astoria Energy,55375,CT4,2014,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/11/2011
NY,Astoria Energy,55375,CT4,2015,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/11/2011
NY,Astoria Energy,55375,CT4,2016,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/11/2011
NY,Astoria Energy,55375,CT4,2017,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/11/2011
NY,Astoria Energy,55375,CT4,2018,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/11/2011
NY,Astoria Energy,55375,CT4,2019,NY081,81,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,04/11/2011
NY,Astoria Gas Turbine Power,55243,CT2-1A,2009,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1A,2010,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1A,2011,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1A,2012,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1A,2013,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1A,2014,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1A,2015,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1A,2016,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1A,2017,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1A,2018,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1A,2019,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2009,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2010,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2011,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2012,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2013,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2014,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2015,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2016,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2017,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2018,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-1B,2019,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2009,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2010,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2011,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2012,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2013,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2014,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2015,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2016,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2017,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2018,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2A,2019,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2009,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2010,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2011,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2012,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2013,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2014,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2015,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2016,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2017,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2018,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-2B,2019,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-3A,2009,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-3A,2010,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-3A,2011,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-3A,2012,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
NY,Astoria Gas Turbine Power,55243,CT2-3A,2013,NY081,81,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC",Pipeline Natural Gas,Diesel Oil,06/01/1970
